roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
0;0;Player 0;25;-10;45;0;[3];18;0;True;;0;EC:Input:C =45;;;{0, 1, 3, 4, 9, 13, 14, 18, 19, 20, 28, 29, 30};{0, 2, 4, 5, 6, 8, 9}
0;1;Player 1;5;6;5;28;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 9};{0}
1;2;Player 0;25;20;45;0;[3];11;0;True;;0;EC:Input:B =20;;;{0, 11, 5};{0}
1;3;Player 1;5;6;5;0;;20;1;True;;0;EC:Task: T += A+B;{' WC Name: T =xx00 '};;{0, 24, 20, 5};{0, 9, 5, 6}
2;4;Player 0;25;0;0;0;[3];20;1;True;;0;EC:Task: T += A+B;"{' WC Name: B,C=0; '}";;{0, 5, 20, 22, 24};{0, 3, 4, 5, 9}
2;5;Player 1;5;0;0;0;;19;1;True;;0;EC:Input:C =75;"{' WC Name: B,C=0; '}";;{0, 5, 19, 22, 24};{0, 3, 4, 5, 9}
3;6;Player 0;25;0;5;0;[3];15;0;True;;0;EC:Input:C =5;;;{0, 5, 11, 15, 22, 24};{0, 9, 4, 5}
3;7;Player 1;5;0;0;0;;29;0;True;;0;EC:Resource: Freelancer;;;{0, 5, 11, 22, 24, 29};{0, 9, 4, 5}
4;8;Player 0;50;0;5;0;[3];7;0;True;;0;EC:Input:A =50;;;{0, 5, 7, 11, 17, 22, 24};{0, 9, 4, 5}
4;9;Player 1;5;0;15;0;;16;0;True;;0;EC:Input:C =15;;;{0, 5, 8, 11, 16, 17, 22, 24};{0, 9, 4, 5}
5;10;Player 0;50;30;5;0;[3];12;0;True;;0;EC:Input:B =30;;;{0, 5, 8, 10, 11, 12, 17, 22, 24};{0, 9, 4, 5}
5;11;Player 1;5;6;15;0;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 5, 8, 9, 10, 11, 17, 22, 24};{0, 4, 5, 7, 9}
6;12;Player 0;50;-10;5;0;[3, 2];27;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: B=-10 ', ' WC Name: C=NULL; '}";;{0, 1, 5, 8, 10, 11, 17, 19, 22, 24, 27};{0, 2, 3, 4, 5, 7, 8, 9}
