roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;8;0;0;0;[0];2;1;True;;0;EC:Input:2 digit number<90;"{' WC Name: A=NULL; '}";;set();{0}
1;1;Player 1;0;30;0;0;;12;0;True;;0;EC:Input:B =30;;;set();{0}
2;2;Player 0;8;0;0;0;[0, 3];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: T -=100 ', ' WC Name: B,C=0; '}";;set();{0, 3, 4}
2;3;Player 1;0;20;0;0;;11;0;True;;0;EC:Input:B =20;;;set();{0, 3, 4}
3;4;Player 0;5;0;0;0;[3];4;0;True;;0;EC:Input:A =5;;;set();{0, 3, 4}
3;5;Player 1;0;20;25;0;;17;0;True;;0;EC:Input:C =25;;;set();{0, 3, 4}
4;6;Player 0;10;0;0;0;[3];5;0;True;;0;EC:Input:A =10;;;set();{0, 3, 4}
4;7;Player 1;75;20;25;0;;8;0;True;;0;EC:Input:A =75;;;set();{0, 3, 4}
5;8;Player 0;0;-1;0;0;[3, 2];2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: A=0,B=-1,C=N '};;set();{0, 3, 4, 7}
5;9;Player 1;75;20;75;0;;19;1;True;;0;EC:Input:C =75;{' WC Name: T =xx00 '};;set();{0, 3, 4, 6, 7}
6;10;Player 0;0;-1;8;0;[3];3;0;True;;0;EC:Input:2 digit number<30;;;set();{0, 3, 4, 6, 7}
6;11;Player 1;75;20;75;95;;21;1;True;['CPU1Captured'];0;EC:Task: T = A(*)+B;{' WC Name: Capture CPU '};;set();{0, 3, 4, 5, 6, 7}
7;12;Player 0;50;-1;8;0;[3];7;0;True;;0;EC:Input:A =50;;;set();{0, 3, 4, 5, 6, 7}
7;13;Player 1;75;20;75;95;;0;0;False;['CPU1Captured'];1;;;;set();{0, 3, 4, 5, 6, 7}
8;14;Player 0;50;-1;-20;0;[3];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: C=-20 '};;set();{0, 3, 4, 5, 6, 7, 9}
