roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;22;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;-100;;26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: T -=100 ', ' WC Name: B,C=0; '}";;{0, 26};{0, 3, 4}
2;2;Player 0;22;0;25;0;[0];17;0;True;;0;EC:Input:C =25;;;{0, 17, 26};{0, 3, 4}
2;3;Player 1;0;0;15;-100;;16;0;True;;0;EC:Input:C =15;;;{0, 17, 26, 16};{0, 3, 4}
3;4;Player 0;75;0;25;0;;8;0;True;;0;EC:Input:A =75;;;{0, 8, 16, 17, 26};{0, 3, 4}
3;5;Player 1;0;0;15;-90;;23;1;True;['CPU1Captured'];0;EC:Task: T = xx9x;{' WC Name: Capture CPU '};;{0, 8, 16, 17, 23, 26};{0, 3, 4, 5}
4;6;Player 0;75;0;25;100;;25;2;True;;0;EC:Task: T += sum all;;Player 0;{0, 8, 16, 17, 23, 25, 26};{0, 3, 4, 5}
roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;21;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;-10;0;-100;;25;2;True;;0;EC:Task: T += sum all;{' WC Name: B=-10 ', ' WC Name: T -=100 '};;{0, 25};{0, 8, 4}
2;2;Player 0;21;0;25;0;[0];17;0;True;;0;EC:Input:C =25;;;{0, 25, 17};{0, 8, 4}
2;3;Player 1;0;-10;0;-100;;32;0;True;;0;EC:Resource: Restart;;;{0, 25, 32, 17};{0, 8, 4}
3;4;Player 0;75;0;25;0;;8;0;True;;0;EC:Input:A =75;;;{0, 32, 8, 17, 25};{0, 8, 4}
3;5;Player 1;0;-10;0;-100;;33;0;True;;0;EC:Resource: Restart;;;{0, 32, 33, 8, 17, 25};{0, 8, 4}
4;6;Player 0;75;0;25;100;;22;1;True;;0;EC:Task: T += A+B+C;;Player 0;{0, 33, 32, 8, 17, 22, 25};{0, 8, 4}
