roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;42;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;50;0;0;0;;7;0;True;;0;EC:Input:A =50;;;{0, 7};{0}
2;2;Player 0;42;30;0;0;[0];12;0;True;;0;EC:Input:B =30;;;{0, 12, 7};{0}
2;3;Player 1;50;10;0;0;;10;0;True;;0;EC:Input:B =10;;;{0, 10, 12, 7};{0}
3;4;Player 0;55;30;0;0;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: T =xx00 '};;{0, 2, 7, 10, 12};{0, 6}
3;5;Player 1;50;10;0;0;;34;0;True;;0;EC:Resource: Restart;;;{0, 2, 34, 7, 10, 12};{0, 6}
4;6;Player 0;55;70;0;0;[1];14;1;True;;0;EC:Input:B =70;"{' WC Name: B=NULL; '}";;{0, 2, 34, 7, 10, 12, 14};{0, 1, 6}
4;7;Player 1;50;10;-20;60;;22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: C=-20 '};;{0, 2, 34, 7, 10, 12, 14, 22};{0, 1, 6, 9}
5;8;Player 0;55;50;0;0;;13;0;True;;0;EC:Input:B =50;;;{0, 2, 34, 7, 10, 12, 13, 14, 22};{0, 1, 6, 9}
5;9;Player 1;50;10;-20;-40;;21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: T -=100 '};;{0, 2, 34, 7, 10, 12, 13, 14, 21, 22};{0, 1, 4, 6, 9}
6;10;Player 0;0;-1;40;0;[2];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: A=0,B=-1,C=N '};;{0, 1, 2, 34, 7, 10, 12, 13, 14, 21, 22};{0, 1, 4, 6, 7, 9}
6;11;Player 1;50;10;15;-40;;16;0;True;;0;EC:Input:C =15;;;{0, 1, 2, 34, 7, 10, 12, 13, 14, 16, 21, 22};{0, 1, 4, 6, 7, 9}
7;12;Player 0;0;20;40;0;[2];11;0;True;;0;EC:Input:B =20;;;{0, 1, 2, 34, 7, 10, 11, 12, 13, 14, 16, 21, 22};{0, 1, 4, 6, 7, 9}
7;13;Player 1;50;10;15;-40;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 1, 2, 34, 3, 7, 10, 11, 12, 13, 14, 16, 21, 22};{0, 1, 4, 6, 7, 9}
8;14;Player 0;0;20;40;0;[2];31;0;True;;0;EC:Resource: Bazar;;;{0, 1, 2, 3, 34, 7, 10, 11, 12, 13, 14, 16, 21, 22, 31};{0, 1, 4, 6, 7, 9}
8;15;Player 1;50;-10;15;-2;;24;2;True;['CPU1Captured'];0;EC:Task: T += sum all/2;{' WC Name: Capture CPU ', ' WC Name: B=-10 '};;{0, 1, 2, 3, 34, 7, 10, 11, 12, 13, 14, 16, 21, 22, 24, 31};{0, 1, 4, 5, 6, 7, 8, 9}
9;16;Player 0;10;20;40;0;[2];5;0;True;;0;EC:Input:A =10;;;{0, 1, 2, 3, 34, 5, 7, 10, 11, 12, 13, 14, 16, 21, 22, 24, 31};{0, 1, 4, 5, 6, 7, 8, 9}
9;17;Player 1;50;-10;15;-2;;0;0;False;['CPU1Captured'];1;;;;{0, 1, 2, 3, 34, 5, 7, 10, 11, 12, 13, 14, 16, 21, 22, 24, 31};{0, 1, 4, 5, 6, 7, 8, 9}
