roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;33;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;5;0;0;0;;4;0;True;;0;EC:Input:A =5;;;{0, 4};{0}
2;2;Player 0;33;0;0;0;[0];32;0;True;;0;EC:Resource: Restart;;;{0, 32, 4};{0}
2;3;Player 1;75;0;0;0;;8;0;True;;0;EC:Input:A =75;;;{0, 8, 32, 4};{0}
3;4;Player 0;33;0;0;0;[0];29;0;True;;0;EC:Resource: Freelancer;;;{0, 32, 4, 8, 29};{0}
3;5;Player 1;75;25;0;0;[1];1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: B=NULL; '}";;{0, 32, 1, 4, 8, 29};{0, 1}
4;6;Player 0;50;0;0;0;;7;0;True;;0;EC:Input:A =50;;;{0, 1, 32, 4, 7, 8, 29};{0, 1}
4;7;Player 1;75;25;15;0;[1];16;0;True;;0;EC:Input:C =15;;;{0, 1, 32, 4, 7, 8, 16, 29};{0, 1}
5;8;Player 0;50;0;25;0;;17;0;True;;0;EC:Input:C =25;;;{0, 1, 32, 4, 7, 8, 16, 17, 29};{0, 1}
5;9;Player 1;75;20;15;0;;11;0;True;;0;EC:Input:B =20;;;{0, 1, 32, 4, 7, 8, 11, 16, 17, 29};{0, 1}
6;10;Player 0;10;0;25;0;;5;0;True;;0;EC:Input:A =10;;;{0, 1, 32, 4, 5, 7, 8, 11, 16, 17, 29};{0, 1}
6;11;Player 1;75;20;15;95;;20;1;True;['CPU1Captured'];0;aEC:Task: T += A+B;{' WC Name: Capture CPU '};;{0, 1, 32, 4, 5, 7, 8, 11, 16, 17, 20, 29};{0, 1, 5}
7;12;Player 0;10;0;0;0;;19;1;True;;0;EC:Input:C =75;"{' WC Name: B,C=0; '}";;{0, 1, 32, 4, 5, 7, 8, 11, 16, 17, 19, 20, 29};{0, 1, 3, 5}
7;13;Player 1;75;20;15;95;;0;0;False;['CPU1Captured'];1;;;;{0, 1, 32, 4, 5, 7, 8, 11, 16, 17, 19, 20, 29};{0, 1, 3, 5}
8;14;Player 0;10;30;0;0;;12;0;True;;0;EC:Input:B =30;;;{0, 1, 32, 4, 5, 7, 8, 11, 12, 16, 17, 19, 20, 29};{0, 1, 3, 5}
8;15;Player 1;75;20;15;95;;0;0;False;['CPU1Captured'];2;;;;{0, 1, 32, 4, 5, 7, 8, 11, 12, 16, 17, 19, 20, 29};{0, 1, 3, 5}
9;16;Player 0;10;70;0;-100;;14;1;True;;0;EC:Input:B =70;{' WC Name: T -=100 '};;{0, 1, 32, 4, 5, 7, 8, 11, 12, 14, 16, 17, 19, 20, 29};{0, 1, 3, 4, 5}
9;17;Player 1;75;-10;15;95;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: B=-10 '};;{0, 1, 32, 2, 4, 5, 7, 8, 11, 12, 14, 16, 17, 19, 20, 29};{0, 1, 3, 4, 5, 8}
10;18;Player 0;10;70;0;-100;;23;1;True;;0;EC:Task: T = xx9x;{' WC Name: T =xx00 '};;{0, 1, 32, 2, 4, 5, 7, 8, 11, 12, 14, 16, 17, 19, 20, 23, 29};{0, 1, 3, 4, 5, 6, 8}
10;19;Player 1;75;-10;45;95;;18;0;True;;0;EC:Input:C =45;;;{0, 1, 32, 2, 4, 5, 7, 8, 11, 12, 14, 16, 17, 18, 19, 20, 23, 29};{0, 1, 3, 4, 5, 6, 8}
11;20;Player 0;0;-1;0;-20;[2];25;2;True;;0;EC:Task: T += sum all;"{' WC Name: C=NULL; ', ' WC Name: A=0,B=-1,C=N '}";;{0, 1, 2, 4, 5, 7, 8, 11, 12, 14, 16, 17, 18, 19, 20, 23, 25, 29, 32};{0, 1, 2, 3, 4, 5, 6, 7, 8}
11;21;Player 1;75;-10;45;95;;31;0;True;;0;EC:Resource: Restart;;;{0, 1, 2, 4, 5, 7, 8, 11, 12, 14, 16, 17, 18, 19, 20, 23, 25, 29, 31, 32};{0, 1, 2, 3, 4, 5, 6, 7, 8}
12;22;Player 0;25;-1;0;-20;[2];6;0;True;;0;EC:Input:A =25;;;{0, 1, 2, 4, 5, 6, 7, 8, 11, 12, 14, 16, 17, 18, 19, 20, 23, 25, 29, 31, 32};{0, 1, 2, 3, 4, 5, 6, 7, 8}
12;23;Player 1;75;-10;45;95;;33;0;True;;0;EC:Resource: Restart;;;{0, 1, 2, 4, 5, 6, 7, 8, 11, 12, 14, 16, 17, 18, 19, 20, 23, 25, 29, 31, 32, 33};{0, 1, 2, 3, 4, 5, 6, 7, 8}
13;24;Player 0;25;-1;5;-20;[2];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 19, 20, 23, 25, 29, 31, 32, 33};{0, 1, 2, 3, 4, 5, 6, 7, 8}
13;25;Player 1;150;-20;-20;95;;27;2;True;;0;EC:Task: x = 2x ! total;{' WC Name: C=-20 '};;{0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 19, 20, 23, 25, 27, 29, 31, 32, 33};{9}
14;26;Player 0;25;-1;5;-20;[2, 3, 0, 1];26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: A=NULL; ', ' WC Name: B=NULL; '}";;{0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 19, 20, 23, 25, 26, 27, 29, 31, 32, 33};{0, 9, 1}
14;27;Player 1;150;13;-20;95;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 16, 17, 18, 19, 20, 23, 25, 26, 27, 29, 31, 32, 33};{0, 9, 1}
15;28;Player 0;25;10;5;-20;[2, 3, 0];10;0;True;;0;EC:Input:B =10;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 23, 25, 26, 27, 29, 31, 32, 33};{0, 9, 1}
15;29;Player 1;150;13;-20;95;;30;0;True;;0;EC:Resource: Bazar;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 23, 25, 26, 27, 29, 30, 31, 32, 33};{0, 9, 1}
16;30;Player 0;0;0;0;-20;[3];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: A=0,B=-1,C=N ', ' WC Name: B,C=0; '}";;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33};{0, 1, 3, 7, 9}
16;31;Player 1;150;13;-20;238;;22;1;True;;0;EC:Task: T += A+B+C;;Player 1;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33};{0, 1, 3, 7, 9}
