roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;54;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;-1;0;0;[2];20;1;True;;0;aEC:Task: T += A+B;{' WC Name: A=0,B=-1,C=N '};;{0, 20};{0, 7}
2;2;Player 0;54;50;0;0;[0];13;0;True;;0;EC:Input:B =50;;;{0, 20, 13};{0, 7}
2;3;Player 1;25;-1;0;0;[2];6;0;True;;0;EC:Input:A =25;;;{0, 20, 13, 6};{0, 7}
3;4;Player 0;54;50;0;0;[0];31;0;True;;0;EC:Resource: Bazar;;;{0, 6, 13, 20, 31};{0, 7}
3;5;Player 1;25;20;0;0;[2];11;0;True;;0;EC:Input:B =20;;;{0, 6, 11, 13, 20, 31};{0, 7}
4;6;Player 0;54;30;0;0;[0];12;0;True;;0;EC:Input:B =30;;;{0, 6, 11, 12, 13, 20, 31};{0, 7}
4;7;Player 1;25;0;0;45;;21;1;True;;0;EC:Task: T = A(*)+B;"{' WC Name: B,C=0; '}";;{0, 6, 11, 12, 13, 20, 21, 31};{0, 3, 7}
5;8;Player 0;5;30;0;0;;4;0;True;;0;EC:Input:A =5;;;{0, 4, 6, 11, 12, 13, 20, 21, 31};{0, 3, 7}
5;9;Player 1;10;0;0;45;;5;0;True;;0;EC:Input:A =10;;;{0, 4, 5, 6, 11, 12, 13, 20, 21, 31};{0, 3, 7}
6;10;Player 0;5;30;0;-83;[2];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: T -=100 ', ' WC Name: C=NULL; '}";;{0, 4, 5, 6, 11, 12, 13, 20, 21, 24, 31};{0, 2, 3, 4, 7}
6;11;Player 1;10;0;15;45;;16;0;True;;0;EC:Input:C =15;;;{0, 4, 5, 6, 11, 12, 13, 16, 20, 21, 24, 31};{0, 2, 3, 4, 7}
7;12;Player 0;5;30;-20;-83;[3];28;2;True;;0;EC:Task: x = 2x ! total;{' WC Name: T =xx00 ', ' WC Name: C=-20 '};;{0, 4, 5, 6, 11, 12, 13, 16, 20, 21, 24, 28, 31};{0, 2, 3, 4, 6, 7, 9}
7;13;Player 1;10;0;15;70;[1];22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: B=NULL; '}";;{0, 4, 5, 6, 11, 12, 13, 16, 20, 21, 22, 24, 28, 31};{0, 1, 2, 3, 4, 6, 7, 9}
8;14;Player 0;5;30;5;-83;[3];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 4, 5, 6, 9, 11, 12, 13, 16, 20, 21, 22, 24, 28, 31};{0, 1, 2, 3, 4, 6, 7, 9}
8;15;Player 1;10;39;15;70;;1;1;True;['CPU1Captured'];0;EC:Input:2 digit number<50;{' WC Name: Capture CPU '};;{0, 1, 4, 5, 6, 9, 11, 12, 13, 16, 20, 21, 22, 24, 28, 31};{0, 1, 2, 3, 4, 5, 6, 7, 9}
9;16;Player 0;5;-10;5;-83;[3];25;2;True;;0;EC:Task: T += sum all;{' WC Name: B=-10 '};;{0, 1, 4, 5, 6, 9, 11, 12, 13, 16, 20, 21, 22, 24, 25, 28, 31};{8}
9;17;Player 1;10;39;15;70;;0;0;False;['CPU1Captured'];1;;;;{0, 1, 4, 5, 6, 9, 11, 12, 13, 16, 20, 21, 22, 24, 25, 28, 31};{8}
10;18;Player 0;5;-10;5;-83;[3, 0];23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: A=NULL; '}";;{0, 1, 4, 5, 6, 9, 11, 12, 13, 16, 20, 21, 22, 23, 24, 25, 28, 31};{8, 0}
10;19;Player 1;10;39;15;70;;0;0;False;['CPU1Captured'];2;;;;{0, 1, 4, 5, 6, 9, 11, 12, 13, 16, 20, 21, 22, 23, 24, 25, 28, 31};{8, 0}
11;20;Player 0;5;-10;5;-83;[3, 0];29;0;True;;0;EC:Resource: Restart;;;{0, 1, 4, 5, 6, 9, 11, 12, 13, 16, 20, 21, 22, 23, 24, 25, 28, 29, 31};{8, 0}
11;21;Player 1;10;39;25;70;;17;0;True;;0;EC:Input:C =25;;;{0, 1, 4, 5, 6, 9, 11, 12, 13, 16, 17, 20, 21, 22, 23, 24, 25, 28, 29, 31};{8, 0}
