roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;44;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;;34;0;True;;0;EC:Resource: Restart;;;{0, 34};{0}
2;2;Player 0;5;0;0;0;;4;0;True;;0;EC:Input:A =5;;;{0, 34, 4};{0}
2;3;Player 1;0;0;45;0;;18;0;True;;0;EC:Input:C =45;;;{0, 34, 18, 4};{0}
3;4;Player 0;5;0;0;0;;23;1;True;;0;EC:Task: T = xx9x;{' WC Name: T =xx00 '};;{0, 34, 4, 18, 23};{0, 6}
3;5;Player 1;0;20;45;0;;11;0;True;;0;EC:Input:B =20;;;{0, 34, 4, 11, 18, 23};{0, 6}
4;6;Player 0;5;0;0;0;;30;0;True;;0;EC:Resource: Freelancer;;;{0, 34, 4, 11, 18, 23, 30};{0, 6}
4;7;Player 1;0;50;45;0;;13;0;True;;0;EC:Input:B =50;;;{0, 34, 4, 11, 13, 18, 23, 30};{0, 6}
5;8;Player 0;10;0;-20;0;[1];28;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: C=-20 ', ' WC Name: B=NULL; '}";;{0, 34, 4, 11, 13, 18, 23, 28, 30};{0, 1, 6, 9}
5;9;Player 1;10;50;45;0;;5;0;True;;0;EC:Input:A =10;;;{0, 34, 4, 5, 11, 13, 18, 23, 28, 30};{0, 1, 6, 9}
6;10;Player 0;0;-1;-20;0;[3, 2];20;1;True;;0;aEC:Task: T += A+B;{' WC Name: A=0,B=-1,C=N '};;{0, 34, 4, 5, 11, 13, 18, 20, 23, 28, 30};{0, 1, 6, 7, 9}
6;11;Player 1;10;0;0;0;;14;1;True;;0;EC:Input:B =70;"{' WC Name: B,C=0; '}";;{0, 34, 4, 5, 11, 13, 14, 18, 20, 23, 28, 30};{0, 1, 3, 6, 7, 9}
7;12;Player 0;0;10;-20;0;[3, 2];10;0;True;;0;EC:Input:B =10;;;{0, 34, 4, 5, 10, 11, 13, 14, 18, 20, 23, 28, 30};{0, 1, 3, 6, 7, 9}
7;13;Player 1;10;0;15;0;;16;0;True;;0;EC:Input:C =15;;;{0, 34, 4, 5, 10, 11, 13, 14, 16, 18, 20, 23, 28, 30};{0, 1, 3, 6, 7, 9}
8;14;Player 0;0;10;-20;0;[3, 2];29;0;True;;0;EC:Resource: Restart;;;{0, 34, 4, 5, 10, 11, 13, 14, 16, 18, 20, 23, 28, 29, 30};{0, 1, 3, 6, 7, 9}
8;15;Player 1;50;0;15;0;;7;0;True;;0;EC:Input:A =50;;;{0, 34, 4, 5, 7, 10, 11, 13, 14, 16, 18, 20, 23, 28, 29, 30};{0, 1, 3, 6, 7, 9}
9;16;Player 0;0;10;25;0;[3];17;0;True;;0;EC:Input:C =25;;;{0, 34, 4, 5, 7, 10, 11, 13, 14, 16, 17, 18, 20, 23, 28, 29, 30};{0, 1, 3, 6, 7, 9}
9;17;Player 1;50;46;15;-100;;1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: T -=100 '};;{0, 1, 34, 4, 5, 7, 10, 11, 13, 14, 16, 17, 18, 20, 23, 28, 29, 30};{0, 1, 3, 4, 6, 7, 9}
10;18;Player 0;0;10;5;0;[3];15;0;True;;0;EC:Input:C =5;;;{0, 1, 4, 5, 7, 10, 11, 13, 14, 15, 16, 17, 18, 20, 23, 28, 29, 30, 34};{0, 1, 3, 4, 6, 7, 9}
10;19;Player 1;50;46;15;-100;;32;0;True;;0;EC:Resource: Restart;;;{0, 1, 4, 5, 7, 10, 11, 13, 14, 15, 16, 17, 18, 20, 23, 28, 29, 30, 32, 34};{0, 1, 3, 4, 6, 7, 9}
11;20;Player 0;24;10;5;0;[3];3;0;True;;0;EC:Input:2 digit number<30;;;{0, 1, 3, 4, 5, 7, 10, 11, 13, 14, 15, 16, 17, 18, 20, 23, 28, 29, 30, 32, 34};{0, 1, 3, 4, 6, 7, 9}
