roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;0;-1;75;-200;[1, 3, 2];19;1;True;;0;EC:Input:C =75;{' WC Name: A=0,B=-1,C=N '};;{0, 1, 7, 10, 12, 16, 19, 20, 24, 25, 28, 29, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
1;1;Player 1;25;10;-20;4;[2];19;1;True;;0;EC:Input:C =75;{' WC Name: C=-20 '};;{0, 19};{0, 9}
2;2;Player 0;0;20;75;-200;[1, 3, 2];11;0;True;;0;EC:Input:B =20;;;{0, 17, 11};{0}
2;3;Player 1;10;10;-20;4;[2];5;0;True;;0;EC:Input:A =10;;;{0, 17, 11, 5};{0}
3;4;Player 0;0;20;75;-200;[1, 3, 2];26;2;True;;0;EC:Task: T += B+(2*A);"{' WC Name: T =xx00 ', ' WC Name: C=NULL; '}";;{0, 4, 11, 17, 26};{0, 2, 6}
3;5;Player 1;10;10;-20;4;[2];10;0;True;;0;EC:Input:B =10;;;{0, 4, 10, 11, 17, 21};{0, 3}
4;6;Player 0;0;20;75;-200;[1, 3, 2];30;0;True;;0;EC:Resource: Bazar;;;{0, 4, 11, 15, 17, 21, 30};{0, 3}
4;7;Player 1;10;10;2;4;;2;1;True;['CPU1Captured'];0;EC:Input:2 digit number<90;{' WC Name: Capture CPU '};;{0, 2, 4, 5, 11, 15, 17, 21};{0, 3, 5}
5;8;Player 0;0;20;75;-200;[1, 3, 2];20;1;True;;0;EC:Task: T += A+B;"{' WC Name: B=NULL; '}";;{0, 4, 5, 11, 15, 17, 20, 21, 26};{0, 1, 2, 3, 5}
5;9;Player 1;10;10;2;4;;0;0;False;['CPU1Captured'];1;;;;{0, 4, 5, 11, 15, 17, 21, 24, 26};{0, 2, 3, 5, 8, 9}
6;10;Player 0;0;30;75;-200;[1, 3, 2];12;0;True;;0;EC:Input:B =30;;;{0, 4, 5, 11, 12, 15, 17, 21, 24, 26};{0, 2, 3, 5, 8, 9}
6;11;Player 1;10;10;2;4;;0;0;False;['CPU1Captured'];2;;;;{0, 3, 4, 5, 11, 15, 17, 21, 24, 26};{0, 2, 3, 5, 8, 9}
7;12;Player 0;0;-1;75;-200;[3, 2];2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: A=0,B=-1,C=N '};;{0, 2, 3, 4, 5, 11, 15, 17, 21, 24, 26};{0, 2, 3, 5, 7, 8, 9}
7;13;Player 1;10;10;45;4;;18;0;True;;0;EC:Input:C =45;;;{0, 3, 4, 5, 11, 15, 17, 18, 19, 21, 24, 26};{0, 1, 2, 3, 5, 8, 9}
8;14;Player 0;0;30;75;-200;[3, 2];12;0;True;;0;EC:Input:B =30;;;{0, 3, 4, 5, 11, 12, 15, 17, 19, 21, 24, 26, 28};{0, 1, 2, 3, 5, 8, 9}
8;15;Player 1;10;10;45;0;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: T =xx00 '};;{0, 1, 2, 3, 4, 5, 11, 15, 17, 19, 21, 24, 26, 28};{0, 1, 2, 3, 4, 5, 6, 8, 9}
9;16;Player 0;0;50;75;-200;[3, 2];13;0;True;;0;EC:Input:B =50;;;{0, 1, 3, 4, 5, 11, 13, 15, 17, 18, 19, 21, 24, 26, 28};{0, 1, 2, 3, 4, 5, 8, 9}
9;17;Player 1;10;10;45;5;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 3, 4, 5, 6, 9, 11, 15, 17, 18, 19, 21, 24, 26, 28};{0, 1, 2, 3, 4, 5, 8, 9}
10;18;Player 0;0;50;75;-200;[3, 2];29;0;True;;0;EC:Resource: Freelancer;;;{0, 1, 3, 4, 5, 6, 11, 13, 15, 17, 18, 19, 21, 24, 26, 28, 29};{0, 1, 2, 3, 4, 5, 8, 9}
10;19;Player 1;10;10;45;0;;23;1;True;;0;EC:Task: T = xx9x;{' WC Name: T =xx00 '};;{0, 1, 3, 4, 5, 6, 8, 11, 13, 15, 17, 18, 19, 21, 23, 24, 26, 28};{0, 1, 2, 3, 4, 5, 6, 8, 9}
