roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;25;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;25;0;;17;0;True;;0;EC:Input:C =25;;;{0, 17};{0}
2;2;Player 0;50;0;0;0;;7;0;True;;0;EC:Input:A =50;;;{0, 17, 7};{0}
2;3;Player 1;5;0;25;0;;4;0;True;;0;EC:Input:A =5;;;{0, 17, 4, 7};{0}
3;4;Player 0;10;0;0;0;;5;0;True;;0;EC:Input:A =10;;;{0, 4, 5, 7, 17};{0}
3;5;Player 1;5;0;25;0;;29;0;True;;0;EC:Resource: Restart;;;{0, 4, 5, 7, 17, 29};{0}
4;6;Player 0;10;50;0;0;;13;0;True;;0;EC:Input:B =50;;;{0, 4, 5, 7, 13, 17, 29};{0}
4;7;Player 1;25;0;25;0;;6;0;True;;0;EC:Input:A =25;;;{0, 4, 5, 6, 7, 13, 17, 29};{0}
5;8;Player 0;10;50;0;0;;31;0;True;;0;EC:Resource: Bazar;;;{0, 4, 5, 6, 7, 13, 17, 29, 31};{0}
5;9;Player 1;25;59;25;0;;2;1;True;['CPU1Captured'];0;EC:Input:2 digit number<90;{' WC Name: Capture CPU '};;{0, 2, 4, 5, 6, 7, 13, 17, 29, 31};{0, 5}
6;10;Player 0;10;50;0;0;;33;0;True;;0;EC:Resource: Restart;;;{0, 33, 2, 4, 5, 6, 7, 13, 17, 29, 31};{0, 5}
6;11;Player 1;25;59;25;0;;0;0;False;['CPU1Captured'];1;;;;{0, 33, 2, 4, 5, 6, 7, 13, 17, 29, 31};{0, 5}
7;12;Player 0;10;50;15;0;;16;0;True;;0;EC:Input:C =15;;;{0, 33, 2, 4, 5, 6, 7, 13, 16, 17, 29, 31};{0, 5}
