roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;9;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;-1;75;0;[2];19;1;True;;0;EC:Input:C =75;{' WC Name: A=0,B=-1,C=N '};;{0, 19};{0, 7}
2;2;Player 0;6;0;0;0;[0];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 9, 19};{0, 7}
2;3;Player 1;0;-1;75;0;[2];34;0;True;;0;EC:Resource: Restart;;;{0, 9, 34, 19};{0, 7}
3;4;Player 0;5;0;0;0;;4;0;True;;0;EC:Input:A =5;;;{0, 34, 4, 9, 19};{0, 7}
3;5;Player 1;0;10;75;0;[2];10;0;True;;0;EC:Input:B =10;;;{0, 34, 4, 9, 10, 19};{0, 7}
4;6;Player 0;5;0;0;-100;;25;2;True;;0;EC:Task: T += sum all;{' WC Name: T =xx00 ', ' WC Name: T -=100 '};;{0, 34, 4, 9, 10, 19, 25};{0, 4, 6, 7}
4;7;Player 1;0;10;75;0;[2];30;0;True;;0;EC:Resource: Freelancer;;;{0, 34, 4, 9, 10, 19, 25, 30};{0, 4, 6, 7}
5;8;Player 0;5;0;0;-100;;31;0;True;;0;EC:Resource: Bazar;;;{0, 34, 4, 9, 10, 19, 25, 30, 31};{0, 4, 6, 7}
5;9;Player 1;0;0;0;0;;1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: B,C=0; '}";;{0, 1, 34, 4, 9, 10, 19, 25, 30, 31};{0, 3, 4, 6, 7}
6;10;Player 0;10;0;0;-100;;5;0;True;;0;EC:Input:A =10;;;{0, 1, 34, 4, 5, 9, 10, 19, 25, 30, 31};{0, 3, 4, 6, 7}
6;11;Player 1;0;-10;0;0;;26;2;True;['CPU1Captured'];0;EC:Task: T += B+((2*)A);{' WC Name: Capture CPU ', ' WC Name: B=-10 '};;{0, 1, 34, 4, 5, 9, 10, 19, 25, 26, 30, 31};{0, 3, 4, 5, 6, 7, 8}
7;12;Player 0;50;0;0;-100;;7;0;True;;0;EC:Input:A =50;;;{0, 1, 34, 4, 5, 7, 9, 10, 19, 25, 26, 30, 31};{0, 3, 4, 5, 6, 7, 8}
7;13;Player 1;0;-10;0;0;;0;0;False;['CPU1Captured'];1;;;;{0, 1, 34, 4, 5, 7, 9, 10, 19, 25, 26, 30, 31};{0, 3, 4, 5, 6, 7, 8}
8;14;Player 0;50;21;0;-100;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 1, 34, 3, 4, 5, 7, 9, 10, 19, 25, 26, 30, 31};{0, 3, 4, 5, 6, 7, 8}
8;15;Player 1;0;-10;0;0;;0;0;False;['CPU1Captured'];2;;;;{0, 1, 34, 3, 4, 5, 7, 9, 10, 19, 25, 26, 30, 31};{0, 3, 4, 5, 6, 7, 8}
9;16;Player 0;50;21;5;-100;;15;0;True;;0;EC:Input:C =5;;;{0, 1, 34, 3, 4, 5, 7, 9, 10, 15, 19, 25, 26, 30, 31};{0, 3, 4, 5, 6, 7, 8}
9;17;Player 1;0;25;0;0;[1];2;1;True;;0;EC:Input:2 digit number<90;"{' WC Name: B=NULL; '}";;{0, 1, 34, 3, 4, 5, 2, 7, 9, 10, 15, 19, 25, 26, 30, 31};{0, 1, 3, 4, 5, 6, 7, 8}
10;18;Player 0;50;21;-20;-90;;23;1;True;;0;EC:Task: T = xx9x;{' WC Name: C=-20 '};;{0, 1, 34, 3, 4, 5, 2, 7, 9, 10, 15, 19, 23, 25, 26, 30, 31};{0, 1, 3, 4, 5, 6, 7, 8, 9}
