roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;5;30;45;-100;[0, 3, 2];18;0;True;;0;EC:Input:C =45;;;{0, 1, 2, 5, 6, 7, 9, 11, 12, 16, 17, 18, 20, 23, 24, 26, 28, 29, 30};{0, 1, 3, 4, 5, 6, 7, 8, 9}
1;1;Player 1;50;0;45;-4;[0, 3, 2];18;0;True;;0;EC:Input:C =45;;;{0, 18};{0}
2;2;Player 0;5;30;45;-100;[0, 3, 2];4;0;True;;0;EC:Input:A =5;;;{0, 26, 4};{0, 9, 6}
2;3;Player 1;50;0;0;-4;[0, 3, 2];23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: B,C=0; '}";;{0, 9, 26, 23};{0, 9, 3, 6}
3;4;Player 0;5;30;45;-100;[0, 3, 2];29;0;True;;0;EC:Resource: Freelancer;;;{0, 5, 9, 26, 29};{0, 9, 6}
3;5;Player 1;2;0;0;-4;[3, 2];3;0;True;;0;EC:Input:2 digit number<30;;;{0, 2, 3, 5, 9, 26};{0, 9, 6, 7}
4;6;Player 0;20;30;45;-100;[3, 2];3;0;True;;0;EC:Input:2 digit number<30;;;{0, 2, 3, 5, 9, 24, 26};{0, 1, 5, 6, 7, 9}
4;7;Player 1;2;0;0;-81;[2];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: T -=100 '};;{0, 1, 2, 5, 9, 23, 24, 26};{0, 1, 4, 5, 6, 7, 8, 9}
5;8;Player 0;20;0;0;-100;[3, 2];27;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: B,C=0; ', ' WC Name: C=NULL; '}";;{0, 2, 5, 9, 23, 24, 26, 27};{0, 1, 2, 3, 5, 6, 7, 8, 9}
5;9;Player 1;2;0;8;-81;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 2, 3, 5, 9, 23, 24, 26, 29};{0, 1, 5, 6, 7, 8, 9}
