37;72;Player 0;91;10;15;0;[3];0;1;True;;0;EC:Input:2 digit number;{' WC Name: T =xx00 '};;{0, 28, 29, 30};{0, 5, 6, 7, 9}
37;73;Player 1;0;-1;45;0;[3, 2];0;0;False;['CPU1Captured'];2;;;;{0, 28, 29, 30};{0, 5, 6, 7, 9}
38;74;Player 0;91;10;15;0;[3];32;0;True;;0;EC:Resource: Restart;;;{0, 32, 28, 29, 30};{0, 5, 6, 7, 9}
38;75;Player 1;0;-1;45;0;[3, 2, 1];27;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: T -=100 ', ' WC Name: B=NULL; '}";;{0, 32, 27, 28, 29, 30};{0, 1, 4, 5, 6, 7, 9}
39;76;Player 0;91;0;0;0;[3];26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: B,C=0; ', ' WC Name: C=NULL; '}";;{0, 32, 26, 27, 28, 29, 30};{0, 1, 2, 3, 4, 5, 6, 7, 9}
39;77;Player 1;0;-1;25;0;[3, 1];17;0;True;;0;EC:Input:C =25;;;{0, 32, 17, 26, 27, 28, 29, 30};{0, 1, 2, 3, 4, 5, 6, 7, 9}
40;78;Player 0;75;0;0;0;[3];8;0;True;;0;EC:Input:A =75;;;{0, 32, 8, 17, 26, 27, 28, 29, 30};{0, 1, 2, 3, 4, 5, 6, 7, 9}
40;79;Player 1;0;20;25;0;[3];11;0;True;;0;EC:Input:B =20;;;{0, 32, 8, 11, 17, 26, 27, 28, 29, 30};{0, 1, 2, 3, 4, 5, 6, 7, 9}
41;80;Player 0;75;-10;0;0;[3];24;2;True;;0;EC:Task: T += sum all/2;{' WC Name: B=-10 '};;{0, 32, 8, 11, 17, 24, 26, 27, 28, 29, 30};{8}
41;81;Player 1;0;20;25;0;[3];31;0;True;;0;EC:Resource: Restart;;;{0, 32, 8, 11, 17, 24, 26, 27, 28, 29, 30, 31};{8}
42;82;Player 0;75;-10;75;0;[3, 0];19;1;True;;0;EC:Input:C =75;"{' WC Name: A=NULL; '}";;{0, 32, 8, 11, 17, 19, 24, 26, 27, 28, 29, 30, 31};{8, 0}
42;83;Player 1;14;20;25;0;[3];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: T -=100 '};;{0, 32, 1, 8, 11, 17, 19, 24, 26, 27, 28, 29, 30, 31};{8, 0, 4}
43;84;Player 0;29;-10;75;0;[3];3;0;True;;0;EC:Input:2 digit number<30;;;{0, 1, 32, 3, 8, 11, 17, 19, 24, 26, 27, 28, 29, 30, 31};{8, 0, 4}
43;85;Player 1;5;20;25;0;[3];4;0;True;;0;EC:Input:A =5;;;{0, 1, 32, 3, 4, 8, 11, 17, 19, 24, 26, 27, 28, 29, 30, 31};{8, 0, 4}
44;86;Player 0;29;-10;5;0;[3];15;0;True;;0;EC:Input:C =5;;;{0, 1, 32, 3, 4, 8, 11, 15, 17, 19, 24, 26, 27, 28, 29, 30, 31};{8, 0, 4}
44;87;Player 1;5;20;25;0;[3];33;0;True;;0;EC:Resource: Restart;;;{0, 1, 32, 3, 4, 33, 8, 11, 15, 17, 19, 24, 26, 27, 28, 29, 30, 31};{8, 0, 4}
45;88;Player 0;25;-10;5;0;[3];6;0;True;;0;EC:Input:A =25;;;{0, 1, 3, 4, 6, 8, 11, 15, 17, 19, 24, 26, 27, 28, 29, 30, 31, 32, 33};{8, 0, 4}
45;89;Player 1;5;30;25;0;[3];12;0;True;;0;EC:Input:B =30;;;{0, 1, 3, 4, 6, 8, 11, 12, 15, 17, 19, 24, 26, 27, 28, 29, 30, 31, 32, 33};{8, 0, 4}
46;90;Player 0;25;50;5;0;[3];13;0;True;;0;EC:Input:B =50;;;{0, 1, 3, 4, 6, 8, 11, 12, 13, 15, 17, 19, 24, 26, 27, 28, 29, 30, 31, 32, 33};{8, 0, 4}
46;91;Player 1;5;30;25;0;[3, 1];25;2;True;['CPU1Captured'];0;EC:Task: T += sum all;"{' WC Name: Capture CPU ', ' WC Name: B=NULL; '}";;{0, 1, 3, 4, 6, 8, 11, 12, 13, 15, 17, 19, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33};{0, 1, 4, 5, 8}
