roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;25;20;45;3;[1];2;1;True;;0;EC:Input:2 digit number<90;"{' WC Name: B=NULL; '}";;{0, 2, 4, 5, 6, 7, 16, 17, 18, 25, 28, 29, 30};{0, 1}
1;1;Player 1;9;30;5;42;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 9};{0}
2;2;Player 0;25;50;45;3;[1];13;0;True;;0;EC:Input:B =50;;;{0, 17, 13};{0}
2;3;Player 1;9;30;15;42;;16;0;True;;0;EC:Input:C =15;;;{0, 17, 2, 16};{0, 6}
3;4;Player 0;25;50;45;-97;[1];21;1;True;;0;EC:Task: T = A*B;{' WC Name: T -=100 '};;{0, 2, 17, 21, 23};{0, 8, 4, 6}
3;5;Player 1;9;30;45;42;;18;0;True;;0;EC:Input:C =45;;;{0, 2, 17, 18, 20, 23};{0, 8, 6, 7}
4;6;Player 0;25;30;45;-97;[1];12;0;True;;0;EC:Input:B =30;;;{0, 2, 12, 14, 17, 20, 23};{0, 6, 7, 8, 9}
4;7;Player 1;8;30;45;42;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 2, 3, 9, 14, 17, 20, 23};{0, 6, 7, 8, 9}
5;8;Player 0;25;30;15;-97;[1];16;0;True;;0;EC:Input:C =15;;;{0, 2, 3, 14, 16, 17, 20, 23, 26};{0, 1, 4, 6, 7, 8, 9}
5;9;Player 1;8;50;45;42;;13;0;True;;0;EC:Input:B =50;;;{0, 2, 3, 7, 13, 14, 17, 20, 23, 26};{0, 1, 4, 6, 7, 8, 9}
6;10;Player 0;25;30;15;-97;[1];12;0;True;;0;EC:Input:B =30;;;{0, 2, 3, 7, 12, 14, 17, 20, 23, 26, 29};{0, 1, 4, 6, 7, 8, 9}
6;11;Player 1;10;50;45;42;;5;0;True;;0;EC:Input:A =10;;;{0, 2, 3, 5, 7, 14, 17, 20, 23, 25, 26, 29};{0, 1, 3, 4, 5, 6, 7, 8, 9}
