roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;61;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;5;0;0;0;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 9};{0}
2;2;Player 0;5;0;0;0;;4;0;True;;0;EC:Input:A =5;;;{0, 9, 4};{0}
2;3;Player 1;5;0;0;0;;29;0;True;;0;EC:Resource: Restart;;;{0, 9, 4, 29};{0}
3;4;Player 0;5;0;0;5;[1, 2];26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: B=NULL; ', ' WC Name: C=NULL; '}";;{0, 4, 9, 26, 29};{0, 1, 2}
3;5;Player 1;5;4;0;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 3, 4, 9, 26, 29};{0, 1, 2}
4;6;Player 0;0;-1;0;5;[2, 3];28;2;True;;0;EC:Task: x = 2x ! total;{' WC Name: T =xx00 ', ' WC Name: A=0,B=-1,C=N '};;{0, 3, 4, 9, 26, 28, 29};{0, 1, 2, 6, 7}
4;7;Player 1;5;4;-20;-91;;25;2;True;;0;EC:Task: T += sum all;{' WC Name: T -=100 ', ' WC Name: C=-20 '};;{0, 3, 4, 9, 25, 26, 28, 29};{0, 1, 2, 4, 6, 7, 9}
5;8;Player 0;0;-1;25;5;[3];17;0;True;;0;EC:Input:C =25;;;{0, 3, 4, 9, 17, 25, 26, 28, 29};{0, 1, 2, 4, 6, 7, 9}
5;9;Player 1;5;0;0;9;;21;1;True;;0;EC:Task: T = A(*)+B;"{' WC Name: B,C=0; '}";;{0, 3, 4, 9, 17, 21, 25, 26, 28, 29};{0, 1, 2, 3, 4, 6, 7, 9}
6;10;Player 0;0;-1;25;5;[3];34;0;True;;0;EC:Resource: Restart;;;{0, 34, 3, 4, 9, 17, 21, 25, 26, 28, 29};{0, 1, 2, 3, 4, 6, 7, 9}
6;11;Player 1;5;-10;0;11;;24;2;True;['CPU1Captured'];0;EC:Task: T += sum all/2;{' WC Name: Capture CPU ', ' WC Name: B=-10 '};;{0, 34, 3, 4, 9, 17, 21, 24, 25, 26, 28, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
7;12;Player 0;0;-1;25;5;[3, 0];23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: A=NULL; '}";;{0, 34, 3, 4, 9, 17, 21, 23, 24, 25, 26, 28, 29};{0}
7;13;Player 1;5;-10;0;11;;0;0;False;['CPU1Captured'];1;;;;{0, 34, 3, 4, 9, 17, 21, 23, 24, 25, 26, 28, 29};{0}
8;14;Player 0;0;-10;25;5;[3, 0];27;2;True;;0;EC:Task: T += (2*)(A+B+C);{' WC Name: T =xx00 ', ' WC Name: B=-10 '};;{0, 34, 3, 4, 9, 17, 21, 23, 24, 25, 26, 27, 28, 29};{0, 8, 6}
8;15;Player 1;5;-10;0;11;;0;0;False;['CPU1Captured'];2;;;;{0, 34, 3, 4, 9, 17, 21, 23, 24, 25, 26, 27, 28, 29};{0, 8, 6}
9;16;Player 0;0;20;25;5;[3, 0];11;0;True;;0;EC:Input:B =20;;;{0, 34, 3, 4, 9, 11, 17, 21, 23, 24, 25, 26, 27, 28, 29};{0, 8, 6}
9;17;Player 1;5;10;0;11;;10;0;True;;0;EC:Input:B =10;;;{0, 34, 3, 4, 9, 10, 11, 17, 21, 23, 24, 25, 26, 27, 28, 29};{0, 8, 6}
10;18;Player 0;0;20;25;5;[3, 0];30;0;True;;0;EC:Resource: Freelancer;;;{0, 34, 3, 4, 9, 10, 11, 17, 21, 23, 24, 25, 26, 27, 28, 29, 30};{0, 8, 6}
10;19;Player 1;5;0;0;11;;2;1;True;;0;EC:Input:2 digit number<90;"{' WC Name: B,C=0; '}";;{0, 34, 3, 4, 2, 9, 10, 11, 17, 21, 23, 24, 25, 26, 27, 28, 29, 30};{0, 8, 3, 6}
11;20;Player 0;0;20;25;5;[3, 0];20;1;True;;0;aEC:Task: T += A+B;{' WC Name: T -=100 '};;{0, 2, 3, 4, 9, 10, 11, 17, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 34};{0, 3, 4, 6, 8}
