roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;92;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;[2];20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: C=NULL; '}";;{0, 20};{0, 2}
2;2;Player 0;92;0;75;0;[0];19;1;True;['CPU1Captured'];0;EC:Input:C =75;{' WC Name: Capture CPU '};;{0, 19, 20};{0, 2, 5}
2;3;Player 1;50;0;0;0;[2];7;0;True;;0;EC:Input:A =50;;;{0, 19, 20, 7};{0, 2, 5}
3;4;Player 0;92;0;75;0;[0];0;0;False;['CPU1Captured'];1;;;;{0, 19, 20, 7};{0, 2, 5}
3;5;Player 1;50;0;25;0;;17;0;True;;0;EC:Input:C =25;;;{0, 7, 17, 19, 20};{0, 2, 5}
4;6;Player 0;92;0;75;0;[0];0;0;False;['CPU1Captured'];2;;;;{0, 7, 17, 19, 20};{0, 2, 5}
4;7;Player 1;50;0;25;0;;34;0;True;;0;EC:Resource: Restart;;;{0, 34, 7, 17, 19, 20};{0, 2, 5}
5;8;Player 0;92;0;-20;0;[0];26;2;True;;0;EC:Task: T += B+((2*)A);{' WC Name: T =xx00 ', ' WC Name: C=-20 '};;{0, 34, 7, 17, 19, 20, 26};{0, 2, 5, 6, 9}
5;9;Player 1;50;70;25;0;[1];14;1;True;;0;EC:Input:B =70;"{' WC Name: B=NULL; '}";;{0, 34, 7, 14, 17, 19, 20, 26};{0, 1, 2, 5, 6, 9}
6;10;Player 0;0;-1;-20;0;[2];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: A=0,B=-1,C=N '};;{0, 1, 34, 7, 14, 17, 19, 20, 26};{0, 1, 2, 5, 6, 7, 9}
6;11;Player 1;50;0;0;0;[3];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: B,C=0; ', ' WC Name: B=-10 '}";;{0, 1, 34, 7, 14, 17, 19, 20, 24, 26};{0, 1, 2, 3, 5, 6, 7, 8, 9}
7;12;Player 0;0;30;-20;0;[2];12;0;True;;0;EC:Input:B =30;;;{0, 1, 34, 7, 12, 14, 17, 19, 20, 24, 26};{0, 1, 2, 3, 5, 6, 7, 8, 9}
7;13;Player 1;5;0;0;0;[3];4;0;True;;0;EC:Input:A =5;;;{0, 1, 34, 4, 7, 12, 14, 17, 19, 20, 24, 26};{0, 1, 2, 3, 5, 6, 7, 8, 9}
8;14;Player 0;0;30;-20;0;[2];29;0;True;;0;EC:Resource: Restart;;;{0, 1, 34, 4, 7, 12, 14, 17, 19, 20, 24, 26, 29};{0, 1, 2, 3, 5, 6, 7, 8, 9}
8;15;Player 1;5;0;0;0;[3];33;0;True;;0;EC:Resource: Restart;;;{0, 1, 34, 33, 4, 7, 12, 14, 17, 19, 20, 24, 26, 29};{0, 1, 2, 3, 5, 6, 7, 8, 9}
9;16;Player 0;0;30;-20;-91;[2];23;1;True;;0;EC:Task: T = xx9x;{' WC Name: T -=100 '};;{0, 1, 34, 33, 4, 7, 12, 14, 17, 19, 20, 23, 24, 26, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
9;17;Player 1;25;0;0;0;[3];6;0;True;;0;EC:Input:A =25;;;{0, 1, 34, 33, 4, 6, 7, 12, 14, 17, 19, 20, 23, 24, 26, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
10;18;Player 0;0;30;-20;-91;[2];30;0;True;;0;EC:Resource: Freelancer;;;{0, 1, 34, 33, 4, 6, 7, 12, 14, 17, 19, 20, 23, 24, 26, 29, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
10;19;Player 1;25;12;0;0;[3];3;0;True;;0;EC:Input:2 digit number<30;;;{0, 1, 34, 33, 4, 3, 6, 7, 12, 14, 17, 19, 20, 23, 24, 26, 29, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
11;20;Player 0;75;30;-20;-91;[2];8;0;True;;0;EC:Input:A =75;;;{0, 1, 3, 4, 6, 7, 8, 12, 14, 17, 19, 20, 23, 24, 26, 29, 30, 33, 34};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
11;21;Player 1;25;12;0;0;[3, 0];28;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: A=NULL; ', ' WC Name: T -=100 '}";;{0, 1, 3, 4, 6, 7, 8, 12, 14, 17, 19, 20, 23, 24, 26, 28, 29, 30, 33, 34};{0, 4}
12;22;Player 0;75;30;-20;-91;[2];32;0;True;;0;EC:Resource: Restart;;;{0, 1, 3, 4, 6, 7, 8, 12, 14, 17, 19, 20, 23, 24, 26, 28, 29, 30, 32, 33, 34};{0, 4}
12;23;Player 1;25;12;0;0;[3, 0, 1];27;2;True;['CPU1Captured'];0;EC:Task: T += (2*)(A+B+C);"{' WC Name: Capture CPU ', ' WC Name: B=NULL; '}";;{0, 1, 3, 4, 6, 7, 8, 12, 14, 17, 19, 20, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34};{0, 1, 4, 5}
13;24;Player 0;75;30;9;-91;[2];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 3, 4, 6, 7, 8, 9, 12, 14, 17, 19, 20, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34};{0, 1, 4, 5}
13;25;Player 1;25;12;0;0;[3, 0, 1];0;0;False;['CPU1Captured'];1;;;;{0, 1, 3, 4, 6, 7, 8, 9, 12, 14, 17, 19, 20, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34};{0, 1, 4, 5}
14;26;Player 0;75;20;9;-91;[2];11;0;True;;0;EC:Input:B =20;;;{0, 1, 3, 4, 6, 7, 8, 9, 11, 12, 14, 17, 19, 20, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34};{0, 1, 4, 5}
14;27;Player 1;25;12;0;0;[3, 0, 1];0;0;False;['CPU1Captured'];2;;;;{0, 1, 3, 4, 6, 7, 8, 9, 11, 12, 14, 17, 19, 20, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34};{0, 1, 4, 5}
15;28;Player 0;75;20;15;-91;;16;0;True;;0;EC:Input:C =15;;;{0, 1, 3, 4, 6, 7, 8, 9, 11, 12, 14, 16, 17, 19, 20, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34};{0, 1, 4, 5}
15;29;Player 1;25;12;5;0;[3, 0, 1];15;0;True;;0;EC:Input:C =5;;;{0, 1, 3, 4, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 19, 20, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34};{0, 1, 4, 5}
16;30;Player 0;75;-10;15;95;;21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: B=-10 '};;{0, 1, 3, 4, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 19, 20, 21, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34};{0, 1, 4, 5, 8}
16;31;Player 1;0;0;0;0;[3];2;1;True;;0;EC:Input:2 digit number<90;"{' WC Name: B,C=0; '}";;{0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 19, 20, 21, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34};{0, 1, 3, 4, 5, 8}
17;32;Player 0;75;-10;15;175;;22;1;True;;0;EC:Task: T += A+B+C;;Player 0;{0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34};{0, 1, 3, 4, 5, 8}
