roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;11;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;-20;0;;25;2;True;['CPU1Captured'];0;EC:Task: T += sum all;{' WC Name: Capture CPU ', ' WC Name: C=-20 '};;{0, 25};{0, 9, 5}
2;2;Player 0;11;0;45;0;[0];18;0;True;;0;EC:Input:C =45;;;{0, 25, 18};{0, 9, 5}
2;3;Player 1;0;0;-20;0;;0;0;False;['CPU1Captured'];1;;;;{0, 25, 18};{0, 9, 5}
3;4;Player 0;11;50;45;0;[0];13;0;True;;0;EC:Input:B =50;;;{0, 25, 18, 13};{0, 9, 5}
3;5;Player 1;0;0;-20;0;;0;0;False;['CPU1Captured'];2;;;;{0, 25, 18, 13};{0, 9, 5}
4;6;Player 0;11;30;45;0;[0];12;0;True;;0;EC:Input:B =30;;;{0, 12, 13, 18, 25};{0, 9, 5}
4;7;Player 1;0;0;0;0;;26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: B,C=0; ', ' WC Name: B=NULL; '}";;{0, 12, 13, 18, 25, 26};{0, 1, 3, 5, 9}
5;8;Player 0;11;30;45;0;[0, 3, 2];28;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: T -=100 ', ' WC Name: C=NULL; '}";;{0, 12, 13, 18, 25, 26, 28};{0, 1, 2, 3, 4, 5, 9}
5;9;Player 1;0;0;0;0;;33;0;True;;0;EC:Resource: Restart;;;{0, 33, 12, 13, 18, 25, 26, 28};{0, 1, 2, 3, 4, 5, 9}
6;10;Player 0;50;30;45;0;[3, 2];2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: T =xx00 '};;{0, 33, 2, 12, 13, 18, 25, 26, 28};{0, 1, 2, 3, 4, 5, 6, 9}
6;11;Player 1;18;0;0;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 33, 2, 3, 12, 13, 18, 25, 26, 28};{0, 1, 2, 3, 4, 5, 6, 9}
7;12;Player 0;50;30;5;0;[3];15;0;True;;0;EC:Input:C =5;;;{0, 33, 2, 3, 12, 13, 15, 18, 25, 26, 28};{0, 1, 2, 3, 4, 5, 6, 9}
7;13;Player 1;0;-1;0;18;[2];21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: A=0,B=-1,C=N '};;{0, 33, 2, 3, 12, 13, 15, 18, 21, 25, 26, 28};{0, 1, 2, 3, 4, 5, 6, 7, 9}
8;14;Player 0;50;30;25;0;[3];17;0;True;;0;EC:Input:C =25;;;{0, 33, 2, 3, 12, 13, 15, 17, 18, 21, 25, 26, 28};{0, 1, 2, 3, 4, 5, 6, 7, 9}
8;15;Player 1;25;-1;0;18;[2];6;0;True;;0;EC:Input:A =25;;;{0, 33, 2, 3, 6, 12, 13, 15, 17, 18, 21, 25, 26, 28};{0, 1, 2, 3, 4, 5, 6, 7, 9}
9;16;Player 0;50;-10;75;0;[3];19;1;True;;0;EC:Input:C =75;{' WC Name: B=-10 '};;{0, 33, 2, 3, 6, 12, 13, 15, 17, 18, 19, 21, 25, 26, 28};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
9;17;Player 1;25;-1;0;18;[2];31;0;True;;0;EC:Resource: Bazar;;;{0, 33, 2, 3, 6, 12, 13, 15, 17, 18, 19, 21, 25, 26, 28, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
10;18;Player 0;10;-10;75;0;[3];5;0;True;;0;EC:Input:A =10;;;{0, 33, 2, 3, 5, 6, 12, 13, 15, 17, 18, 19, 21, 25, 26, 28, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
10;19;Player 1;25;-1;0;18;[2];30;0;True;;0;EC:Resource: Freelancer;;;{0, 33, 2, 3, 5, 6, 12, 13, 15, 17, 18, 19, 21, 25, 26, 28, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
11;20;Player 0;10;-10;75;0;[3];29;0;True;;0;EC:Resource: Restart;;;{0, 2, 3, 5, 6, 12, 13, 15, 17, 18, 19, 21, 25, 26, 28, 29, 30, 31, 33};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
11;21;Player 1;25;-1;0;18;[2];34;0;True;;0;EC:Resource: Restart;;;{0, 2, 3, 5, 6, 12, 13, 15, 17, 18, 19, 21, 25, 26, 28, 29, 30, 31, 33, 34};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
12;22;Player 0;10;-10;75;0;[3];32;0;True;;0;EC:Resource: Restart;;;{0, 2, 3, 5, 6, 12, 13, 15, 17, 18, 19, 21, 25, 26, 28, 29, 30, 31, 32, 33, 34};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
12;23;Player 1;25;10;0;18;[2];10;0;True;;0;EC:Input:B =10;;;{0, 2, 3, 5, 6, 10, 12, 13, 15, 17, 18, 19, 21, 25, 26, 28, 29, 30, 31, 32, 33, 34};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
