roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;76;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;-1;75;0;[2];19;1;True;;0;EC:Input:C =75;{' WC Name: A=0,B=-1,C=N '};;{0, 19};{0, 7}
2;2;Player 0;76;0;5;0;[0];15;0;True;;0;EC:Input:C =5;;;{0, 19, 15};{0, 7}
2;3;Player 1;0;30;75;0;[2];12;0;True;;0;EC:Input:B =30;;;{0, 19, 12, 15};{0, 7}
3;4;Player 0;76;10;5;0;[0];10;0;True;;0;EC:Input:B =10;;;{0, 10, 12, 15, 19};{0, 7}
3;5;Player 1;0;20;75;0;[2];11;0;True;;0;EC:Input:B =20;;;{0, 10, 11, 12, 15, 19};{0, 7}
4;6;Player 0;17;10;5;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 3, 10, 11, 12, 15, 19};{0, 7}
4;7;Player 1;0;20;-20;0;[3];26;2;True;['CPU1Captured'];0;EC:Task: T += B+((2*)A);{' WC Name: Capture CPU ', ' WC Name: C=-20 '};;{0, 3, 10, 11, 12, 15, 19, 26};{0, 9, 5, 7}
5;8;Player 0;17;-10;5;32;[1];25;2;True;;0;EC:Task: T += sum all;"{' WC Name: B=-10 ', ' WC Name: B=NULL; '}";;{0, 3, 10, 11, 12, 15, 19, 25, 26};{0, 1, 5, 7, 8, 9}
5;9;Player 1;0;20;-20;0;[3];0;0;False;['CPU1Captured'];1;;;;{0, 3, 10, 11, 12, 15, 19, 25, 26};{0, 1, 5, 7, 8, 9}
6;10;Player 0;5;-10;5;32;[1];4;0;True;;0;EC:Input:A =5;;;{0, 3, 4, 10, 11, 12, 15, 19, 25, 26};{0, 1, 5, 7, 8, 9}
6;11;Player 1;0;20;-20;0;[3];0;0;False;['CPU1Captured'];2;;;;{0, 3, 4, 10, 11, 12, 15, 19, 25, 26};{0, 1, 5, 7, 8, 9}
7;12;Player 0;75;-10;5;32;[1];8;0;True;;0;EC:Input:A =75;;;{0, 3, 4, 8, 10, 11, 12, 15, 19, 25, 26};{0, 1, 5, 7, 8, 9}
7;13;Player 1;0;20;25;0;[3];17;0;True;;0;EC:Input:C =25;;;{0, 3, 4, 8, 10, 11, 12, 15, 17, 19, 25, 26};{0, 1, 5, 7, 8, 9}
8;14;Player 0;75;-10;5;0;[1];21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: T =xx00 '};;{0, 3, 4, 8, 10, 11, 12, 15, 17, 19, 21, 25, 26};{0, 1, 5, 6, 7, 8, 9}
8;15;Player 1;0;20;25;0;[3];29;0;True;;0;EC:Resource: Restart;;;{0, 3, 4, 8, 10, 11, 12, 15, 17, 19, 21, 25, 26, 29};{0, 1, 5, 6, 7, 8, 9}
9;16;Player 0;75;4;5;0;[1];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 3, 4, 8, 9, 10, 11, 12, 15, 17, 19, 21, 25, 26, 29};{0, 1, 5, 6, 7, 8, 9}
9;17;Player 1;0;0;0;0;[3];27;2;True;;0;EC:Task: T += (2*)(A+B+C);"{' WC Name: B,C=0; ', ' WC Name: C=NULL; '}";;{0, 3, 4, 8, 9, 10, 11, 12, 15, 17, 19, 21, 25, 26, 27, 29};{0, 1, 2, 3, 5, 6, 7, 8, 9}
10;18;Player 0;75;4;5;-91;[1];23;1;True;;0;EC:Task: T = xx9x;{' WC Name: T -=100 '};;{0, 3, 4, 8, 9, 10, 11, 12, 15, 17, 19, 21, 23, 25, 26, 27, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
10;19;Player 1;0;70;0;0;[3, 0];14;1;True;;0;EC:Input:B =70;"{' WC Name: A=NULL; '}";;{0, 3, 4, 8, 9, 10, 11, 12, 14, 15, 17, 19, 21, 23, 25, 26, 27, 29};{0}
11;20;Player 0;75;4;5;-91;[1, 3, 2];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: T =xx00 ', ' WC Name: C=NULL; '}";;{0, 3, 4, 8, 9, 10, 11, 12, 14, 15, 17, 19, 21, 23, 24, 25, 26, 27, 29};{0, 2, 6}
11;21;Player 1;0;70;0;0;[3, 0];33;0;True;;0;EC:Resource: Restart;;;{0, 3, 4, 8, 9, 10, 11, 12, 14, 15, 17, 19, 21, 23, 24, 25, 26, 27, 29, 33};{0, 2, 6}
12;22;Player 0;75;-10;5;-91;[3, 2];20;1;True;;0;aEC:Task: T += A+B;{' WC Name: B=-10 '};;{0, 3, 4, 8, 9, 10, 11, 12, 14, 15, 17, 19, 20, 21, 23, 24, 25, 26, 27, 29, 33};{0, 8, 2, 6}
12;23;Player 1;0;70;0;0;[3, 0];32;0;True;;0;EC:Resource: Restart;;;{0, 3, 4, 8, 9, 10, 11, 12, 14, 15, 17, 19, 20, 21, 23, 24, 25, 26, 27, 29, 32, 33};{0, 8, 2, 6}
13;24;Player 0;10;-10;5;-91;[3, 2];5;0;True;;0;EC:Input:A =10;;;{0, 3, 4, 5, 8, 9, 10, 11, 12, 14, 15, 17, 19, 20, 21, 23, 24, 25, 26, 27, 29, 32, 33};{0, 8, 2, 6}
13;25;Player 1;0;70;0;0;[3, 0];30;0;True;;0;EC:Resource: Freelancer;;;{0, 3, 4, 5, 8, 9, 10, 11, 12, 14, 15, 17, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 32, 33};{0, 8, 2, 6}
14;26;Player 0;10;-10;5;-91;[3, 2];31;0;True;;0;EC:Resource: Bazar;;;{0, 3, 4, 5, 8, 9, 10, 11, 12, 14, 15, 17, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33};{0, 8, 2, 6}
14;27;Player 1;42;70;-20;0;[3];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: C=-20 '};;{0, 1, 3, 4, 5, 8, 9, 10, 11, 12, 14, 15, 17, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33};{0, 2, 6, 8, 9}
15;28;Player 0;10;0;0;-91;[3];22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: B,C=0; '}";;{0, 1, 3, 4, 5, 8, 9, 10, 11, 12, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33};{0, 2, 3, 6, 8, 9}
15;29;Player 1;25;70;-20;0;[3];6;0;True;;0;EC:Input:A =25;;;{0, 1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33};{0, 2, 3, 6, 8, 9}
