roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;85;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;;28;0;True;;0;EC:Resource: Restart;;;{0, 28};{0}
2;2;Player 0;85;0;-20;0;[0, 3, 1];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: C=-20 ', ' WC Name: B=NULL; '}";;{0, 24, 28};{0, 1, 9}
2;3;Player 1;0;0;75;-100;;19;1;True;;0;EC:Input:C =75;{' WC Name: T -=100 '};;{0, 24, 19, 28};{0, 1, 4, 9}
3;4;Player 0;85;-10;-20;0;[0, 3, 1];14;1;True;;0;EC:Input:B =70;{' WC Name: B=-10 '};;{0, 14, 19, 24, 28};{0, 1, 4, 8, 9}
3;5;Player 1;50;0;75;-100;;7;0;True;;0;EC:Input:A =50;;;{0, 7, 14, 19, 24, 28};{0, 1, 4, 8, 9}
4;6;Player 0;85;-10;-20;0;[0, 3, 1];22;1;True;['CPU1Captured'];0;EC:Task: T += A+B+C;{' WC Name: Capture CPU '};;{0, 7, 14, 19, 22, 24, 28};{0, 1, 4, 5, 8, 9}
4;7;Player 1;50;0;75;19;[2];1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: C=NULL; '}";;{0, 1, 7, 14, 19, 22, 24, 28};{0, 1, 2, 4, 5, 8, 9}
5;8;Player 0;85;-10;-20;0;[0, 3, 1];0;0;False;['CPU1Captured'];1;;;;{0, 1, 7, 14, 19, 22, 24, 28};{0, 1, 2, 4, 5, 8, 9}
5;9;Player 1;50;0;75;19;[2];29;0;True;;0;EC:Resource: Freelancer;;;{0, 1, 7, 14, 19, 22, 24, 28, 29};{0, 1, 2, 4, 5, 8, 9}
6;10;Player 0;85;-10;-20;0;[0, 3, 1];0;0;False;['CPU1Captured'];2;;;;{0, 1, 7, 14, 19, 22, 24, 28, 29};{0, 1, 2, 4, 5, 8, 9}
6;11;Player 1;50;0;25;19;[2];17;0;True;;0;EC:Input:C =25;;;{0, 1, 7, 14, 17, 19, 22, 24, 28, 29};{0, 1, 2, 4, 5, 8, 9}
7;12;Player 0;6;-10;-20;0;[3, 1];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 1, 7, 9, 14, 17, 19, 22, 24, 28, 29};{0, 1, 2, 4, 5, 8, 9}
7;13;Player 1;50;0;45;19;[2];18;0;True;;0;EC:Input:C =45;;;{0, 1, 7, 9, 14, 17, 18, 19, 22, 24, 28, 29};{0, 1, 2, 4, 5, 8, 9}
8;14;Player 0;6;30;-20;0;[3, 1];12;0;True;;0;EC:Input:B =30;;;{0, 1, 7, 9, 12, 14, 17, 18, 19, 22, 24, 28, 29};{0, 1, 2, 4, 5, 8, 9}
8;15;Player 1;25;0;45;19;[2];6;0;True;;0;EC:Input:A =25;;;{0, 1, 6, 7, 9, 12, 14, 17, 18, 19, 22, 24, 28, 29};{0, 1, 2, 4, 5, 8, 9}
9;16;Player 0;0;-1;-20;0;[3, 1, 2];26;2;True;;0;EC:Task: T += B+(2*A);{' WC Name: A=0,B=-1,C=N ', ' WC Name: T =xx00 '};;{0, 1, 6, 7, 9, 12, 14, 17, 18, 19, 22, 24, 26, 28, 29};{0, 1, 2, 4, 5, 6, 7, 8, 9}
9;17;Player 1;25;20;45;19;[2];11;0;True;;0;EC:Input:B =20;;;{0, 1, 6, 7, 9, 11, 12, 14, 17, 18, 19, 22, 24, 26, 28, 29};{0, 1, 2, 4, 5, 6, 7, 8, 9}
10;18;Player 0;10;-1;-20;0;[3, 1, 2];5;0;True;;0;EC:Input:A =10;;;{0, 1, 5, 6, 7, 9, 11, 12, 14, 17, 18, 19, 22, 24, 26, 28, 29};{0, 1, 2, 4, 5, 6, 7, 8, 9}
10;19;Player 1;25;0;0;19;[2, 3];27;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: B,C=0; '}";;{0, 1, 5, 6, 7, 9, 11, 12, 14, 17, 18, 19, 22, 24, 26, 27, 28, 29};{3}
