roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;8;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;30;0;0;;12;0;True;;0;EC:Input:B =30;;;{0, 12};{0}
2;2;Player 0;8;0;0;0;[0];26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: B,C=0; ', ' WC Name: T =xx00 '}";;{0, 26, 12};{0, 3, 6}
2;3;Player 1;0;10;0;0;;10;0;True;;0;EC:Input:B =10;;;{0, 26, 10, 12};{0, 3, 6}
3;4;Player 0;8;0;-20;0;[0, 3];20;1;True;;0;aEC:Task: T += A+B;{' WC Name: C=-20 '};;{0, 10, 12, 20, 26};{0, 9, 3, 6}
3;5;Player 1;0;20;0;0;;11;0;True;;0;EC:Input:B =20;;;{0, 10, 11, 12, 20, 26};{0, 9, 3, 6}
4;6;Player 0;25;0;-20;0;[3];6;0;True;;0;EC:Input:A =25;;;{0, 6, 10, 11, 12, 20, 26};{0, 9, 3, 6}
4;7;Player 1;3;20;0;-100;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: T -=100 '};;{0, 2, 6, 10, 11, 12, 20, 26};{0, 3, 4, 6, 9}
5;8;Player 0;25;0;-20;0;[3];31;0;True;;0;EC:Resource: Bazar;;;{0, 2, 6, 10, 11, 12, 20, 26, 31};{0, 3, 4, 6, 9}
5;9;Player 1;3;20;0;-77;[2];25;2;True;['CPU1Captured'];0;EC:Task: T += sum all;"{' WC Name: Capture CPU ', ' WC Name: C=NULL; '}";;{0, 2, 6, 10, 11, 12, 20, 25, 26, 31};{0, 2, 3, 4, 5, 6, 9}
6;10;Player 0;25;0;75;0;[3, 1];19;1;True;;0;EC:Input:C =75;"{' WC Name: B=NULL; '}";;{0, 2, 6, 10, 11, 12, 19, 20, 25, 26, 31};{0, 1, 2, 3, 4, 5, 6, 9}
6;11;Player 1;3;20;0;-77;[2];0;0;False;['CPU1Captured'];1;;;;{0, 2, 6, 10, 11, 12, 19, 20, 25, 26, 31};{0, 1, 2, 3, 4, 5, 6, 9}
7;12;Player 0;25;0;75;0;[3, 1];29;0;True;;0;EC:Resource: Restart;;;{0, 2, 6, 10, 11, 12, 19, 20, 25, 26, 29, 31};{0, 1, 2, 3, 4, 5, 6, 9}
