roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;87;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;;32;0;True;;0;EC:Resource: Restart;;;{0, 32};{0}
2;2;Player 0;87;0;0;0;[0, 3, 1];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: B,C=0; ', ' WC Name: B=NULL; '}";;{0, 24, 32};{0, 1, 3}
2;3;Player 1;25;0;0;0;;6;0;True;;0;EC:Input:A =25;;;{0, 24, 32, 6};{0, 1, 3}
3;4;Player 0;84;0;0;0;[3, 1];2;1;True;['CPU1Captured'];0;EC:Input:2 digit number<90;{' WC Name: Capture CPU '};;{0, 32, 2, 6, 24};{0, 1, 3, 5}
3;5;Player 1;5;0;0;0;;4;0;True;;0;EC:Input:A =5;;;{0, 32, 2, 4, 6, 24};{0, 1, 3, 5}
4;6;Player 0;84;0;0;0;[3, 1];0;0;False;['CPU1Captured'];1;;;;{0, 32, 2, 4, 6, 24};{0, 1, 3, 5}
4;7;Player 1;5;0;0;0;;31;0;True;;0;EC:Resource: Bazar;;;{0, 32, 2, 4, 6, 24, 31};{0, 1, 3, 5}
5;8;Player 0;84;0;0;0;[3, 1];0;0;False;['CPU1Captured'];2;;;;{0, 32, 2, 4, 6, 24, 31};{0, 1, 3, 5}
5;9;Player 1;5;0;0;-95;;21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: T -=100 '};;{0, 32, 2, 4, 6, 21, 24, 31};{0, 1, 3, 4, 5}
6;10;Player 0;84;0;0;0;[3, 1];30;0;True;;0;EC:Resource: Freelancer;;;{0, 32, 2, 4, 6, 21, 24, 30, 31};{0, 1, 3, 4, 5}
6;11;Player 1;5;0;25;-95;;17;0;True;;0;EC:Input:C =25;;;{0, 32, 2, 4, 6, 17, 21, 24, 30, 31};{0, 1, 3, 4, 5}
7;12;Player 0;84;-10;0;0;[3];23;1;True;;0;EC:Task: T = xx9x;{' WC Name: B=-10 '};;{0, 32, 2, 4, 6, 17, 21, 23, 24, 30, 31};{0, 1, 3, 4, 5, 8}
7;13;Player 1;0;-1;25;-100;[2];27;2;True;;0;EC:Task: T += (2*)(A+B+C);{' WC Name: T =xx00 ', ' WC Name: A=0,B=-1,C=N '};;{0, 32, 2, 4, 6, 17, 21, 23, 24, 27, 30, 31};{0, 1, 3, 4, 5, 6, 7, 8}
8;14;Player 0;84;-10;0;0;[3, 2];20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: C=NULL; '}";;{0, 32, 2, 4, 6, 17, 20, 21, 23, 24, 27, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8}
8;15;Player 1;0;-1;8;-100;[2];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 32, 2, 4, 6, 9, 17, 20, 21, 23, 24, 27, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8}
9;16;Player 0;84;30;0;0;[3, 2];12;0;True;;0;EC:Input:B =30;;;{0, 32, 2, 4, 6, 9, 12, 17, 20, 21, 23, 24, 27, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8}
9;17;Player 1;0;-1;45;-100;;18;0;True;;0;EC:Input:C =45;;;{0, 32, 2, 4, 6, 9, 12, 17, 18, 20, 21, 23, 24, 27, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8}
10;18;Player 0;84;30;-20;0;[3];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: C=-20 '};;{0, 32, 2, 1, 4, 6, 9, 12, 17, 18, 20, 21, 23, 24, 27, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
