roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;24;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;-10;-20;0;;28;2;True;;0;EC:Task: x = 2x ! total;{' WC Name: C=-20 ', ' WC Name: B=-10 '};;{0, 28};{0, 9, 8}
2;2;Player 0;3;0;0;0;[0];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 9, 28};{0, 9, 8}
2;3;Player 1;0;-1;-20;-10;[2];26;2;True;['CPU1Captured'];0;EC:Task: T += B+((2*)A);{' WC Name: Capture CPU ', ' WC Name: A=0,B=-1,C=N '};;{0, 9, 26, 28};{0, 5, 7, 8, 9}
3;4;Player 0;33;0;0;-100;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: T -=100 '};;{0, 2, 9, 26, 28};{0, 4, 5, 7, 8, 9}
3;5;Player 1;0;-1;-20;-10;[2];0;0;False;['CPU1Captured'];1;;;;{0, 2, 9, 26, 28};{0, 4, 5, 7, 8, 9}
4;6;Player 0;33;50;0;-100;;13;0;True;;0;EC:Input:B =50;;;{0, 2, 9, 13, 26, 28};{0, 4, 5, 7, 8, 9}
4;7;Player 1;0;-1;-20;-10;[2];0;0;False;['CPU1Captured'];2;;;;{0, 2, 9, 13, 26, 28};{0, 4, 5, 7, 8, 9}
5;8;Player 0;33;50;0;0;;21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: T =xx00 '};;{0, 2, 9, 13, 21, 26, 28};{0, 4, 5, 6, 7, 8, 9}
5;9;Player 1;0;0;0;-10;[3];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: B,C=0; ', ' WC Name: C=NULL; '}";;{0, 2, 9, 13, 21, 24, 26, 28};{0, 2, 3, 4, 5, 6, 7, 8, 9}
6;10;Player 0;10;50;0;0;;5;0;True;;0;EC:Input:A =10;;;{0, 2, 5, 9, 13, 21, 24, 26, 28};{0, 2, 3, 4, 5, 6, 7, 8, 9}
6;11;Player 1;25;0;0;-10;[3];6;0;True;;0;EC:Input:A =25;;;{0, 2, 5, 6, 9, 13, 21, 24, 26, 28};{0, 2, 3, 4, 5, 6, 7, 8, 9}
7;12;Player 0;10;50;0;9;[1];23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: B=NULL; '}";;{0, 2, 5, 6, 9, 13, 21, 23, 24, 26, 28};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
7;13;Player 1;25;41;0;-10;[3, 0];1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: A=NULL; '}";;{0, 1, 2, 5, 6, 9, 13, 21, 23, 24, 26, 28};{0}
8;14;Player 0;10;50;0;9;[1];29;0;True;;0;EC:Resource: Restart;;;{0, 1, 2, 5, 6, 9, 13, 21, 23, 24, 26, 28, 29};{0}
8;15;Player 1;25;41;25;-10;[3, 0];17;0;True;;0;EC:Input:C =25;;;{0, 1, 2, 5, 6, 9, 13, 17, 21, 23, 24, 26, 28, 29};{0}
9;16;Player 0;10;50;0;9;[1, 3];20;1;True;;0;aEC:Task: T += A+B;{' WC Name: T -=100 '};;{0, 1, 2, 5, 6, 9, 13, 17, 20, 21, 23, 24, 26, 28, 29};{0, 4}
9;17;Player 1;25;41;15;-10;[3, 0];16;0;True;;0;EC:Input:C =15;;;{0, 1, 2, 5, 6, 9, 13, 16, 17, 20, 21, 23, 24, 26, 28, 29};{0, 4}
10;18;Player 0;10;50;45;9;[1, 3];18;0;True;;0;EC:Input:C =45;;;{0, 1, 2, 5, 6, 9, 13, 16, 17, 18, 20, 21, 23, 24, 26, 28, 29};{0, 4}
10;19;Player 1;25;41;15;-10;[3, 0];33;0;True;;0;EC:Resource: Restart;;;{0, 1, 2, 33, 5, 6, 9, 13, 16, 17, 18, 20, 21, 23, 24, 26, 28, 29};{0, 4}
11;20;Player 0;10;50;45;9;[1, 3];31;0;True;;0;EC:Resource: Bazar;;;{0, 1, 2, 5, 6, 9, 13, 16, 17, 18, 20, 21, 23, 24, 26, 28, 29, 31, 33};{0, 4}
11;21;Player 1;25;41;-20;-10;[3, 0];27;2;True;['CPU1Captured'];0;EC:Task: T += (2*)(A+B+C);{' WC Name: C=-20 ', ' WC Name: Capture CPU '};;{0, 1, 2, 5, 6, 9, 13, 16, 17, 18, 20, 21, 23, 24, 26, 27, 28, 29, 31, 33};{0, 9, 4, 5}
12;22;Player 0;10;-10;45;9;[3];25;2;True;;0;EC:Task: T += sum all;{' WC Name: B=-10 ', ' WC Name: T =xx00 '};;{0, 1, 2, 5, 6, 9, 13, 16, 17, 18, 20, 21, 23, 24, 25, 26, 27, 28, 29, 31, 33};{0, 4, 5, 6, 8, 9}
12;23;Player 1;25;41;-20;-10;[3, 0];0;0;False;['CPU1Captured'];1;;;;{0, 1, 2, 5, 6, 9, 13, 16, 17, 18, 20, 21, 23, 24, 25, 26, 27, 28, 29, 31, 33};{0, 4, 5, 6, 8, 9}
13;24;Player 0;10;-10;45;9;[3, 2];22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: C=NULL; '}";;{0, 1, 2, 5, 6, 9, 13, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 33};{0, 2, 4, 5, 6, 8, 9}
