roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;86;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;-20;0;;19;1;True;;0;EC:Input:C =75;{' WC Name: C=-20 '};;{0, 19};{0, 9}
2;2;Player 0;25;0;0;0;;6;0;True;;0;EC:Input:A =25;;;{0, 19, 6};{0, 9}
2;3;Player 1;5;0;-20;0;;4;0;True;;0;EC:Input:A =5;;;{0, 19, 4, 6};{0, 9}
3;4;Player 0;25;0;0;0;;33;0;True;;0;EC:Resource: Restart;;;{0, 33, 4, 6, 19};{0, 9}
3;5;Player 1;5;0;5;0;;15;0;True;;0;EC:Input:C =5;;;{0, 33, 4, 6, 15, 19};{0, 9}
4;6;Player 0;0;-1;0;-88;[2];24;2;True;;0;EC:Task: T += sum all/2;{' WC Name: T -=100 ', ' WC Name: A=0,B=-1,C=N '};;{0, 33, 4, 6, 15, 19, 24};{0, 9, 4, 7}
4;7;Player 1;5;30;5;0;;12;0;True;;0;EC:Input:B =30;;;{0, 33, 4, 6, 12, 15, 19, 24};{0, 9, 4, 7}
5;8;Player 0;0;70;0;-100;[2];14;1;True;;0;EC:Input:B =70;{' WC Name: T =xx00 '};;{0, 33, 4, 6, 12, 14, 15, 19, 24};{0, 4, 6, 7, 9}
5;9;Player 1;5;-10;5;40;[2];27;2;True;;0;EC:Task: T += (2*)(A+B+C);"{' WC Name: C=NULL; ', ' WC Name: B=-10 '}";;{0, 33, 4, 6, 12, 14, 15, 19, 24, 27};{0, 2, 4, 6, 7, 8, 9}
6;10;Player 0;0;0;0;70;;21;1;True;;0;EC:Task: T = A(*)+B;"{' WC Name: B,C=0; '}";;{0, 33, 4, 6, 12, 14, 15, 19, 21, 24, 27};{0, 2, 3, 4, 6, 7, 8, 9}
6;11;Player 1;10;-10;5;40;[2];5;0;True;;0;EC:Input:A =10;;;{0, 33, 4, 5, 6, 12, 14, 15, 19, 21, 24, 27};{0, 2, 3, 4, 6, 7, 8, 9}
7;12;Player 0;40;0;0;70;[1];2;1;True;;0;EC:Input:2 digit number<90;"{' WC Name: B=NULL; '}";;{0, 33, 2, 4, 5, 6, 12, 14, 15, 19, 21, 24, 27};{0, 1, 2, 3, 4, 6, 7, 8, 9}
7;13;Player 1;10;10;5;40;[2];10;0;True;;0;EC:Input:B =10;;;{0, 33, 2, 4, 5, 6, 10, 12, 14, 15, 19, 21, 24, 27};{0, 1, 2, 3, 4, 6, 7, 8, 9}
8;14;Player 0;40;20;0;70;;11;0;True;;0;EC:Input:B =20;;;{0, 33, 2, 4, 5, 6, 10, 11, 12, 14, 15, 19, 21, 24, 27};{0, 1, 2, 3, 4, 6, 7, 8, 9}
8;15;Player 1;10;10;5;40;[2];30;0;True;;0;EC:Resource: Freelancer;;;{0, 33, 2, 4, 5, 6, 10, 11, 12, 14, 15, 19, 21, 24, 27, 30};{0, 1, 2, 3, 4, 6, 7, 8, 9}
9;16;Player 0;40;20;25;70;;17;0;True;;0;EC:Input:C =25;;;{0, 33, 2, 4, 5, 6, 10, 11, 12, 14, 15, 17, 19, 21, 24, 27, 30};{0, 1, 2, 3, 4, 6, 7, 8, 9}
9;17;Player 1;10;10;5;60;[2];20;1;True;['CPU1Captured'];0;aEC:Task: T += A+B;{' WC Name: Capture CPU '};;{0, 33, 2, 4, 5, 6, 10, 11, 12, 14, 15, 17, 19, 20, 21, 24, 27, 30};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
10;18;Player 0;40;30;25;70;[0];1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: A=NULL; '}";;{0, 1, 2, 4, 5, 6, 10, 11, 12, 14, 15, 17, 19, 20, 21, 24, 27, 30, 33};{0}
10;19;Player 1;10;10;5;60;[2];0;0;False;['CPU1Captured'];1;;;;{0, 1, 2, 4, 5, 6, 10, 11, 12, 14, 15, 17, 19, 20, 21, 24, 27, 30, 33};{0}
11;20;Player 0;40;30;25;140;[0];26;2;True;;0;EC:Task: T += B+((2*)A);;Player 0;{0, 1, 2, 4, 5, 6, 10, 11, 12, 14, 15, 17, 19, 20, 21, 24, 26, 27, 30, 33};{0}
