roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;75;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;20;0;0;;11;0;True;;0;EC:Input:B =20;;;{0, 11};{0}
2;2;Player 0;5;0;0;0;;4;0;True;;0;EC:Input:A =5;;;{0, 11, 4};{0}
2;3;Player 1;0;20;0;20;[1];22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: B=NULL; '}";;{0, 11, 4, 22};{0, 1}
3;4;Player 0;10;0;0;0;;5;0;True;;0;EC:Input:A =10;;;{0, 4, 5, 11, 22};{0, 1}
3;5;Player 1;0;20;5;20;[1];15;0;True;;0;EC:Input:C =5;;;{0, 4, 5, 11, 15, 22};{0, 1}
4;6;Player 0;10;0;0;0;;34;0;True;;0;EC:Resource: Restart;;;{0, 34, 4, 5, 11, 15, 22};{0, 1}
4;7;Player 1;50;20;5;20;[1];7;0;True;;0;EC:Input:A =50;;;{0, 34, 4, 5, 7, 11, 15, 22};{0, 1}
5;8;Player 0;10;0;0;0;;29;0;True;;0;EC:Resource: Restart;;;{0, 34, 4, 5, 7, 11, 15, 22, 29};{0, 1}
5;9;Player 1;50;20;5;20;[1];31;0;True;;0;EC:Resource: Bazar;;;{0, 34, 4, 5, 7, 11, 15, 22, 29, 31};{0, 1}
6;10;Player 0;10;50;0;0;;13;0;True;;0;EC:Input:B =50;;;{0, 34, 4, 5, 7, 11, 13, 15, 22, 29, 31};{0, 1}
6;11;Player 1;50;10;5;20;;10;0;True;;0;EC:Input:B =10;;;{0, 34, 4, 5, 7, 10, 11, 13, 15, 22, 29, 31};{0, 1}
7;12;Player 0;10;50;8;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 34, 3, 4, 5, 7, 10, 11, 13, 15, 22, 29, 31};{0, 1}
7;13;Player 1;50;10;23;20;;1;1;True;['CPU1Captured'];0;EC:Input:2 digit number<50;{' WC Name: Capture CPU '};;{0, 1, 34, 3, 4, 5, 7, 10, 11, 13, 15, 22, 29, 31};{0, 1, 5}
8;14;Player 0;10;50;8;0;;33;0;True;;0;EC:Resource: Restart;;;{0, 1, 34, 3, 4, 5, 33, 7, 10, 11, 13, 15, 22, 29, 31};{0, 1, 5}
8;15;Player 1;50;10;23;20;;0;0;False;['CPU1Captured'];1;;;;{0, 1, 34, 3, 4, 5, 33, 7, 10, 11, 13, 15, 22, 29, 31};{0, 1, 5}
9;16;Player 0;10;50;61;-100;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: T -=100 '};;{0, 1, 34, 3, 4, 5, 33, 7, 2, 10, 11, 13, 15, 22, 29, 31};{0, 1, 4, 5}
9;17;Player 1;50;10;23;20;;0;0;False;['CPU1Captured'];2;;;;{0, 1, 34, 3, 4, 5, 33, 7, 2, 10, 11, 13, 15, 22, 29, 31};{0, 1, 4, 5}
10;18;Player 0;10;50;25;-100;;17;0;True;;0;EC:Input:C =25;;;{0, 1, 34, 3, 4, 5, 33, 7, 2, 10, 11, 13, 15, 17, 22, 29, 31};{0, 1, 4, 5}
10;19;Player 1;50;10;23;20;;30;0;True;;0;EC:Resource: Freelancer;;;{0, 1, 34, 3, 4, 5, 33, 7, 2, 10, 11, 13, 15, 17, 22, 29, 30, 31};{0, 1, 4, 5}
11;20;Player 0;10;-10;25;-90;;23;1;True;;0;EC:Task: T = xx9x;{' WC Name: B=-10 '};;{0, 1, 2, 3, 4, 5, 7, 10, 11, 13, 15, 17, 22, 23, 29, 30, 31, 33, 34};{0, 1, 4, 5, 8}
11;21;Player 1;50;10;23;80;[2];20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: C=NULL; '}";;{0, 1, 2, 3, 4, 5, 7, 10, 11, 13, 15, 17, 20, 22, 23, 29, 30, 31, 33, 34};{0, 1, 2, 4, 5, 8}
12;22;Player 0;0;-1;0;-90;[2];26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: B,C=0; ', ' WC Name: A=0,B=-1,C=N '}";;{0, 1, 2, 3, 4, 5, 7, 10, 11, 13, 15, 17, 20, 22, 23, 26, 29, 30, 31, 33, 34};{0, 1, 2, 3, 4, 5, 7, 8}
