roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;1;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;45;0;;18;0;True;;0;EC:Input:C =45;;;{0, 18};{0}
2;2;Player 0;1;0;0;0;[0, 3];25;2;True;;0;EC:Task: T += sum all;"{' WC Name: T =xx00 ', ' WC Name: B,C=0; '}";;{0, 25, 18};{0, 3, 6}
2;3;Player 1;0;30;45;0;;12;0;True;;0;EC:Input:B =30;;;{0, 25, 18, 12};{0, 3, 6}
3;4;Player 0;1;0;0;0;[0, 3, 2];23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: C=NULL; '}";;{0, 12, 18, 23, 25};{0, 2, 3, 6}
3;5;Player 1;0;30;45;75;[1];27;2;True;['CPU1Captured'];0;EC:Task: T += (2*)(A+B+C);"{' WC Name: Capture CPU ', ' WC Name: B=NULL; '}";;{0, 12, 18, 23, 25, 27};{0, 1, 2, 3, 5, 6}
4;6;Player 0;50;0;0;0;[3, 2];7;0;True;;0;EC:Input:A =50;;;{0, 7, 12, 18, 23, 25, 27};{0, 1, 2, 3, 5, 6}
4;7;Player 1;0;30;45;75;[1];0;0;False;['CPU1Captured'];1;;;;{0, 7, 12, 18, 23, 25, 27};{0, 1, 2, 3, 5, 6}
5;8;Player 0;50;0;0;0;[3, 2];33;0;True;;0;EC:Resource: Restart;;;{0, 33, 7, 12, 18, 23, 25, 27};{0, 1, 2, 3, 5, 6}
5;9;Player 1;0;30;45;75;[1];0;0;False;['CPU1Captured'];2;;;;{0, 33, 7, 12, 18, 23, 25, 27};{0, 1, 2, 3, 5, 6}
6;10;Player 0;50;0;-20;0;[3];19;1;True;;0;EC:Input:C =75;{' WC Name: C=-20 '};;{0, 33, 7, 12, 18, 19, 23, 25, 27};{0, 1, 2, 3, 5, 6, 9}
6;11;Player 1;0;-10;45;75;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: B=-10 '};;{0, 33, 2, 7, 12, 18, 19, 23, 25, 27};{0, 1, 2, 3, 5, 6, 8, 9}
7;12;Player 0;5;0;-20;0;[3];4;0;True;;0;EC:Input:A =5;;;{0, 33, 2, 4, 7, 12, 18, 19, 23, 25, 27};{0, 1, 2, 3, 5, 6, 8, 9}
7;13;Player 1;0;20;45;75;;11;0;True;;0;EC:Input:B =20;;;{0, 33, 2, 4, 7, 11, 12, 18, 19, 23, 25, 27};{0, 1, 2, 3, 5, 6, 8, 9}
8;14;Player 0;5;0;-20;0;[3];31;0;True;;0;EC:Resource: Bazar;;;{0, 33, 2, 4, 7, 11, 12, 18, 19, 23, 25, 27, 31};{0, 1, 2, 3, 5, 6, 8, 9}
8;15;Player 1;25;20;45;75;;6;0;True;;0;EC:Input:A =25;;;{0, 33, 2, 4, 6, 7, 11, 12, 18, 19, 23, 25, 27, 31};{0, 1, 2, 3, 5, 6, 8, 9}
9;16;Player 0;5;0;-20;0;[3];21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: T -=100 '};;{0, 33, 2, 4, 6, 7, 11, 12, 18, 19, 21, 23, 25, 27, 31};{0, 1, 2, 3, 4, 5, 6, 8, 9}
9;17;Player 1;25;20;15;75;;16;0;True;;0;EC:Input:C =15;;;{0, 33, 2, 4, 6, 7, 11, 12, 16, 18, 19, 21, 23, 25, 27, 31};{0, 1, 2, 3, 4, 5, 6, 8, 9}
10;18;Player 0;0;-1;-20;0;[3, 2];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: A=0,B=-1,C=N '};;{0, 33, 2, 4, 6, 7, 11, 12, 16, 18, 19, 21, 22, 23, 25, 27, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
10;19;Player 1;25;20;15;120;;26;2;True;;0;EC:Task: T += B+((2*)A);;Player 1;{0, 33, 2, 4, 6, 7, 11, 12, 16, 18, 19, 21, 22, 23, 25, 26, 27, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;59;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;30;0;0;;12;0;True;;0;EC:Input:B =30;;;{0, 12};{0}
2;2;Player 0;11;0;0;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 3, 12};{0}
2;3;Player 1;25;30;0;0;;6;0;True;;0;EC:Input:A =25;;;{0, 3, 12, 6};{0}
3;4;Player 0;11;10;0;0;;10;0;True;;0;EC:Input:B =10;;;{0, 3, 6, 10, 12};{0}
3;5;Player 1;25;30;15;0;;16;0;True;;0;EC:Input:C =15;;;{0, 3, 6, 10, 12, 16};{0}
4;6;Player 0;0;-1;-20;10;;24;2;True;;0;EC:Task: T += sum all/2;{' WC Name: C=-20 ', ' WC Name: A=0,B=-1,C=N '};;{0, 3, 6, 10, 12, 16, 24};{0, 9, 7}
4;7;Player 1;25;30;15;55;;21;1;True;['CPU1Captured'];0;EC:Task: T = A(*)+B;{' WC Name: Capture CPU '};;{0, 3, 6, 10, 12, 16, 21, 24};{0, 9, 5, 7}
5;8;Player 0;0;-1;25;10;;17;0;True;;0;EC:Input:C =25;;;{0, 3, 6, 10, 12, 16, 17, 21, 24};{0, 9, 5, 7}
5;9;Player 1;25;30;15;55;;0;0;False;['CPU1Captured'];1;;;;{0, 3, 6, 10, 12, 16, 17, 21, 24};{0, 9, 5, 7}
6;10;Player 0;0;-2;50;10;[1, 2];28;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: B=NULL; ', ' WC Name: C=NULL; '}";;{0, 3, 6, 10, 12, 16, 17, 21, 24, 28};{0, 1, 2, 5, 7, 9}
6;11;Player 1;25;30;15;55;;0;0;False;['CPU1Captured'];2;;;;{0, 3, 6, 10, 12, 16, 17, 21, 24, 28};{0, 1, 2, 5, 7, 9}
7;12;Player 0;0;5;50;-90;[2];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: T -=100 '};;{0, 1, 3, 6, 10, 12, 16, 17, 21, 24, 28};{0, 1, 2, 4, 5, 7, 9}
7;13;Player 1;50;30;15;55;;7;0;True;;0;EC:Input:A =50;;;{0, 1, 3, 6, 7, 10, 12, 16, 17, 21, 24, 28};{0, 1, 2, 4, 5, 7, 9}
8;14;Player 0;0;-10;0;-90;[3];25;2;True;;0;EC:Task: T += sum all;"{' WC Name: B=-10 ', ' WC Name: B,C=0; '}";;{0, 1, 3, 6, 7, 10, 12, 16, 17, 21, 24, 25, 28};{0, 1, 2, 3, 4, 5, 7, 8, 9}
8;15;Player 1;50;30;15;135;;26;2;True;;0;EC:Task: T += B+((2*)A);;Player 1;{0, 1, 3, 6, 7, 10, 12, 16, 17, 21, 24, 25, 26, 28};{0, 1, 2, 3, 4, 5, 7, 8, 9}
roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;90;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;-20;0;;25;2;True;;0;EC:Task: T += sum all;{' WC Name: C=-20 ', ' WC Name: T =xx00 '};;{0, 25};{0, 9, 6}
2;2;Player 0;90;0;0;-91;[0];23;1;True;;0;EC:Task: T = xx9x;{' WC Name: T -=100 '};;{0, 25, 23};{0, 9, 4, 6}
2;3;Player 1;0;0;-20;0;;33;0;True;;0;EC:Resource: Restart;;;{0, 25, 33, 23};{0, 9, 4, 6}
3;4;Player 0;90;0;0;-91;[0];32;0;True;;0;EC:Resource: Restart;;;{0, 32, 33, 23, 25};{0, 9, 4, 6}
3;5;Player 1;0;0;-20;0;;29;0;True;;0;EC:Resource: Restart;;;{0, 33, 32, 23, 25, 29};{0, 9, 4, 6}
4;6;Player 0;90;0;45;-91;[0];18;0;True;;0;EC:Input:C =45;;;{0, 33, 32, 18, 23, 25, 29};{0, 9, 4, 6}
4;7;Player 1;0;0;5;0;;15;0;True;;0;EC:Input:C =5;;;{0, 33, 32, 15, 18, 23, 25, 29};{0, 9, 4, 6}
5;8;Player 0;90;50;45;-91;[0];13;0;True;;0;EC:Input:B =50;;;{0, 33, 32, 13, 15, 18, 23, 25, 29};{0, 9, 4, 6}
5;9;Player 1;0;0;0;0;;21;1;True;;0;EC:Task: T = A(*)+B;"{' WC Name: B,C=0; '}";;{0, 33, 32, 13, 15, 18, 21, 23, 25, 29};{0, 3, 4, 6, 9}
6;10;Player 0;5;50;45;-91;;4;0;True;;0;EC:Input:A =5;;;{0, 33, 32, 4, 13, 15, 18, 21, 23, 25, 29};{0, 3, 4, 6, 9}
6;11;Player 1;3;0;0;0;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 33, 32, 4, 9, 13, 15, 18, 21, 23, 25, 29};{0, 3, 4, 6, 9}
7;12;Player 0;5;20;45;-91;;11;0;True;;0;EC:Input:B =20;;;{0, 33, 32, 4, 9, 11, 13, 15, 18, 21, 23, 25, 29};{0, 3, 4, 6, 9}
7;13;Player 1;3;0;0;3;[2];20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: C=NULL; '}";;{0, 33, 32, 4, 9, 11, 13, 15, 18, 20, 21, 23, 25, 29};{0, 2, 3, 4, 6, 9}
8;14;Player 0;0;-1;45;-21;[2, 1];27;2;True;;0;EC:Task: T += (2*)(A+B+C);"{' WC Name: B=NULL; ', ' WC Name: A=0,B=-1,C=N '}";;{0, 33, 32, 4, 9, 11, 13, 15, 18, 20, 21, 23, 25, 27, 29};{0, 1, 2, 3, 4, 6, 7, 9}
8;15;Player 1;3;-10;0;3;[2, 3];28;2;True;['CPU1Captured'];0;EC:Task: x = 2x ! total;{' WC Name: B=-10 ', ' WC Name: Capture CPU '};;{0, 33, 32, 4, 9, 11, 13, 15, 18, 20, 21, 23, 25, 27, 28, 29};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
9;16;Player 0;0;-10;45;-21;[2, 3, 0];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: A=NULL; ', ' WC Name: B=-10 '}";;{0, 33, 32, 4, 9, 11, 13, 15, 18, 20, 21, 23, 24, 25, 27, 28, 29};{0, 8}
9;17;Player 1;3;-10;0;3;[2, 3];0;0;False;['CPU1Captured'];1;;;;{0, 33, 32, 4, 9, 11, 13, 15, 18, 20, 21, 23, 24, 25, 27, 28, 29};{0, 8}
10;18;Player 0;0;10;45;-21;[2, 3, 0];10;0;True;;0;EC:Input:B =10;;;{0, 33, 32, 4, 9, 10, 11, 13, 15, 18, 20, 21, 23, 24, 25, 27, 28, 29};{0, 8}
