roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;47;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;5;0;;15;0;True;;0;EC:Input:C =5;;;{0, 15};{0}
2;2;Player 0;47;-10;-20;0;[0, 3];24;2;True;;0;EC:Task: T += sum all/2;{' WC Name: C=-20 ', ' WC Name: B=-10 '};;{0, 24, 15};{0, 9, 8}
2;3;Player 1;10;0;5;0;;5;0;True;;0;EC:Input:A =10;;;{0, 24, 5, 15};{0, 9, 8}
3;4;Player 0;47;30;-20;0;[0, 3];12;0;True;;0;EC:Input:B =30;;;{0, 5, 12, 15, 24};{0, 9, 8}
3;5;Player 1;10;0;5;0;;34;0;True;;0;EC:Resource: Restart;;;{0, 34, 5, 12, 15, 24};{0, 9, 8}
4;6;Player 0;47;30;-20;0;[0, 3, 1];26;2;True;['CPU1Captured'];0;EC:Task: T += B+((2*)A);"{' WC Name: Capture CPU ', ' WC Name: B=NULL; '}";;{0, 34, 5, 12, 15, 24, 26};{0, 1, 5, 8, 9}
4;7;Player 1;10;0;5;0;;31;0;True;;0;EC:Resource: Bazar;;;{0, 34, 5, 12, 15, 24, 26, 31};{0, 1, 5, 8, 9}
5;8;Player 0;47;30;-20;0;[0, 3, 1];0;0;False;['CPU1Captured'];1;;;;{0, 34, 5, 12, 15, 24, 26, 31};{0, 1, 5, 8, 9}
5;9;Player 1;10;50;5;0;;13;0;True;;0;EC:Input:B =50;;;{0, 34, 5, 12, 13, 15, 24, 26, 31};{0, 1, 5, 8, 9}
6;10;Player 0;47;30;-20;0;[0, 3, 1];0;0;False;['CPU1Captured'];2;;;;{0, 34, 5, 12, 13, 15, 24, 26, 31};{0, 1, 5, 8, 9}
6;11;Player 1;20;100;10;-100;;28;2;True;;0;EC:Task: x = 2x ! total;{' WC Name: T =xx00 ', ' WC Name: T -=100 '};;{0, 34, 5, 12, 13, 15, 24, 26, 28, 31};{0, 1, 4, 5, 6, 8, 9}
7;12;Player 0;47;30;-20;0;[0, 3, 1];32;0;True;;0;EC:Resource: Restart;;;{0, 32, 34, 5, 12, 13, 15, 24, 26, 28, 31};{0, 1, 4, 5, 6, 8, 9}
7;13;Player 1;20;100;45;-100;;18;0;True;;0;EC:Input:C =45;;;{0, 32, 34, 5, 12, 13, 15, 18, 24, 26, 28, 31};{0, 1, 4, 5, 6, 8, 9}
8;14;Player 0;47;30;15;0;[0, 3, 1];16;0;True;;0;EC:Input:C =15;;;{0, 32, 34, 5, 12, 13, 15, 16, 18, 24, 26, 28, 31};{0, 1, 4, 5, 6, 8, 9}
8;15;Player 1;20;100;45;-100;;30;0;True;;0;EC:Resource: Freelancer;;;{0, 32, 34, 5, 12, 13, 15, 16, 18, 24, 26, 28, 30, 31};{0, 1, 4, 5, 6, 8, 9}
9;16;Player 0;0;-1;75;0;[3, 2];19;1;True;;0;EC:Input:C =75;{' WC Name: A=0,B=-1,C=N '};;{0, 32, 34, 5, 12, 13, 15, 16, 18, 19, 24, 26, 28, 30, 31};{0, 1, 4, 5, 6, 7, 8, 9}
9;17;Player 1;20;10;45;-100;;10;0;True;;0;EC:Input:B =10;;;{0, 32, 34, 5, 10, 12, 13, 15, 16, 18, 19, 24, 26, 28, 30, 31};{0, 1, 4, 5, 6, 7, 8, 9}
10;18;Player 0;0;0;0;0;[3];1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: B,C=0; '}";;{0, 32, 34, 1, 5, 10, 12, 13, 15, 16, 18, 19, 24, 26, 28, 30, 31};{0, 1, 3, 4, 5, 6, 7, 8, 9}
10;19;Player 1;20;10;45;-90;[2];23;1;True;;0;EC:Task: T = xx9x;"{' WC Name: C=NULL; '}";;{0, 1, 32, 34, 5, 10, 12, 13, 15, 16, 18, 19, 23, 24, 26, 28, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
11;20;Player 0;0;0;0;0;[3, 0];22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: A=NULL; '}";;{0, 1, 5, 10, 12, 13, 15, 16, 18, 19, 22, 23, 24, 26, 28, 30, 31, 32, 34};{0}
11;21;Player 1;20;10;-20;30;;21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: C=-20 '};;{0, 1, 5, 10, 12, 13, 15, 16, 18, 19, 21, 22, 23, 24, 26, 28, 30, 31, 32, 34};{0, 9}
12;22;Player 0;0;0;0;0;[3, 0];29;0;True;;0;EC:Resource: Restart;;;{0, 1, 5, 10, 12, 13, 15, 16, 18, 19, 21, 22, 23, 24, 26, 28, 29, 30, 31, 32, 34};{0, 9}
12;23;Player 1;20;10;-20;40;[2];25;2;True;['CPU1Captured'];0;EC:Task: T += sum all;"{' WC Name: Capture CPU ', ' WC Name: C=NULL; '}";;{0, 1, 5, 10, 12, 13, 15, 16, 18, 19, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 34};{0, 9, 2, 5}
13;24;Player 0;0;0;0;0;[3, 0, 1];20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: B=NULL; '}";;{0, 1, 5, 10, 12, 13, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 34};{0, 1, 2, 5, 9}
13;25;Player 1;20;10;-20;40;[2];0;0;False;['CPU1Captured'];1;;;;{0, 1, 5, 10, 12, 13, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 34};{0, 1, 2, 5, 9}
14;26;Player 0;0;70;0;0;[3, 0];14;1;True;;0;EC:Input:B =70;{' WC Name: T =xx00 '};;{0, 1, 5, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 34};{0, 1, 2, 5, 6, 9}
14;27;Player 1;20;10;-20;40;[2];0;0;False;['CPU1Captured'];2;;;;{0, 1, 5, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 34};{0, 1, 2, 5, 6, 9}
15;28;Player 0;0;-1;0;0;[3, 2];27;2;True;;0;EC:Task: T += (2*)(A+B+C);{' WC Name: A=0,B=-1,C=N ', ' WC Name: B=-10 '};;{0, 1, 5, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34};{0, 1, 2, 5, 6, 7, 8, 9}
15;29;Player 1;20;0;0;40;;2;1;True;;0;EC:Input:2 digit number<90;"{' WC Name: B,C=0; '}";;{0, 1, 2, 5, 10, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34};{0, 1, 2, 3, 5, 6, 7, 8, 9}
