roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;83;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;15;0;;16;0;True;;0;EC:Input:C =15;;;{0, 16};{0}
2;2;Player 0;83;0;0;0;[0, 3];20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: B,C=0; '}";;{0, 16, 20};{0, 3}
2;3;Player 1;0;-10;75;0;;19;1;True;;0;EC:Input:C =75;{' WC Name: B=-10 '};;{0, 16, 19, 20};{0, 8, 3}
3;4;Player 0;83;0;0;0;[0, 3];30;0;True;;0;EC:Resource: Freelancer;;;{0, 16, 19, 20, 30};{0, 8, 3}
3;5;Player 1;0;-10;75;-35;;22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: T -=100 '};;{0, 16, 19, 20, 22, 30};{0, 8, 3, 4}
4;6;Player 0;83;0;5;0;[0, 3];15;0;True;;0;EC:Input:C =5;;;{0, 15, 16, 19, 20, 22, 30};{0, 8, 3, 4}
4;7;Player 1;0;3;75;-35;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 9, 15, 16, 19, 20, 22, 30};{0, 8, 3, 4}
5;8;Player 0;83;30;5;0;[0, 3];12;0;True;;0;EC:Input:B =30;;;{0, 9, 12, 15, 16, 19, 20, 22, 30};{0, 8, 3, 4}
5;9;Player 1;0;70;75;-35;[2];14;1;True;;0;EC:Input:B =70;"{' WC Name: C=NULL; '}";;{0, 9, 12, 14, 15, 16, 19, 20, 22, 30};{0, 2, 3, 4, 8}
6;10;Player 0;83;50;5;0;[0, 3];13;0;True;;0;EC:Input:B =50;;;{0, 9, 12, 13, 14, 15, 16, 19, 20, 22, 30};{0, 2, 3, 4, 8}
6;11;Player 1;0;70;75;-35;[2];33;0;True;;0;EC:Resource: Restart;;;{0, 33, 9, 12, 13, 14, 15, 16, 19, 20, 22, 30};{0, 2, 3, 4, 8}
7;12;Player 0;0;-1;5;0;[3, 2];27;2;True;['CPU1Captured'];0;EC:Task: T += (2*)(A+B+C);{' WC Name: A=0,B=-1,C=N ', ' WC Name: Capture CPU '};;{0, 33, 9, 12, 13, 14, 15, 16, 19, 20, 22, 27, 30};{0, 2, 3, 4, 5, 7, 8}
7;13;Player 1;10;70;75;-35;[2];5;0;True;;0;EC:Input:A =10;;;{0, 33, 5, 9, 12, 13, 14, 15, 16, 19, 20, 22, 27, 30};{0, 2, 3, 4, 5, 7, 8}
8;14;Player 0;0;-1;5;0;[3, 2];0;0;False;['CPU1Captured'];1;;;;{0, 33, 5, 9, 12, 13, 14, 15, 16, 19, 20, 22, 27, 30};{0, 2, 3, 4, 5, 7, 8}
8;15;Player 1;10;70;45;-35;;18;0;True;;0;EC:Input:C =45;;;{0, 33, 5, 9, 12, 13, 14, 15, 16, 18, 19, 20, 22, 27, 30};{0, 2, 3, 4, 5, 7, 8}
9;16;Player 0;0;-1;5;0;[3, 2];0;0;False;['CPU1Captured'];2;;;;{0, 33, 5, 9, 12, 13, 14, 15, 16, 18, 19, 20, 22, 27, 30};{0, 2, 3, 4, 5, 7, 8}
9;17;Player 1;20;140;-20;-100;;28;2;True;;0;EC:Task: x = 2x ! total;{' WC Name: T =xx00 ', ' WC Name: C=-20 '};;{0, 33, 5, 9, 12, 13, 14, 15, 16, 18, 19, 20, 22, 27, 28, 30};{0, 2, 3, 4, 5, 6, 7, 8, 9}
10;18;Player 0;75;-1;5;0;[3, 2];8;0;True;;0;EC:Input:A =75;;;{0, 33, 5, 8, 9, 12, 13, 14, 15, 16, 18, 19, 20, 22, 27, 28, 30};{0, 2, 3, 4, 5, 6, 7, 8, 9}
10;19;Player 1;20;140;-20;-100;;29;0;True;;0;EC:Resource: Restart;;;{0, 33, 5, 8, 9, 12, 13, 14, 15, 16, 18, 19, 20, 22, 27, 28, 29, 30};{0, 2, 3, 4, 5, 6, 7, 8, 9}
11;20;Player 0;75;-1;25;0;[3];17;0;True;;0;EC:Input:C =25;;;{0, 5, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 27, 28, 29, 30, 33};{0, 2, 3, 4, 5, 6, 7, 8, 9}
11;21;Player 1;20;140;-20;-30;[1];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: B=NULL; '}";;{0, 5, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 24, 27, 28, 29, 30, 33};{1}
12;22;Player 0;75;-1;25;0;[3];32;0;True;;0;EC:Resource: Restart;;;{0, 5, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 24, 27, 28, 29, 30, 32, 33};{1}
12;23;Player 1;20;10;-20;-30;;10;0;True;;0;EC:Input:B =10;;;{0, 5, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 24, 27, 28, 29, 30, 32, 33};{1}
13;24;Player 0;75;-1;25;0;[3];34;0;True;;0;EC:Resource: Restart;;;{0, 5, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 24, 27, 28, 29, 30, 32, 33, 34};{1}
13;25;Player 1;20;10;-20;-30;;31;0;True;;0;EC:Resource: Bazar;;;{0, 5, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34};{1}
14;26;Player 0;75;-1;25;0;[3, 0];21;1;True;;0;EC:Task: T = A(*)+B;"{' WC Name: A=NULL; '}";;{0, 5, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 27, 28, 29, 30, 31, 32, 33, 34};{0, 1}
14;27;Player 1;20;10;-20;-90;;23;1;True;;0;EC:Task: T = xx9x;{' WC Name: C=-20 '};;{0, 5, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 27, 28, 29, 30, 31, 32, 33, 34};{0, 1, 9}
15;28;Player 0;75;20;25;0;[3, 0];11;0;True;;0;EC:Input:B =20;;;{0, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 27, 28, 29, 30, 31, 32, 33, 34};{0, 1, 9}
15;29;Player 1;20;10;-20;-100;;25;2;True;['CPU1Captured'];0;EC:Task: T += sum all;{' WC Name: T =xx00 ', ' WC Name: Capture CPU '};;{0, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34};{0, 1, 5, 6, 9}
16;30;Player 0;25;20;25;0;[3];6;0;True;;0;EC:Input:A =25;;;{0, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34};{0, 1, 5, 6, 9}
16;31;Player 1;20;10;-20;-100;;0;0;False;['CPU1Captured'];1;;;;{0, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34};{0, 1, 5, 6, 9}
