roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;22;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;;29;0;True;;0;EC:Resource: Restart;;;{0, 29};{0}
2;2;Player 0;22;0;0;0;[0, 3, 1];20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: B=NULL; '}";;{0, 20, 29};{0, 1}
2;3;Player 1;50;0;0;0;;7;0;True;;0;EC:Input:A =50;;;{0, 20, 29, 7};{0, 1}
3;4;Player 0;22;0;0;0;[0, 3, 1];30;0;True;;0;EC:Resource: Freelancer;;;{0, 7, 20, 29, 30};{0, 1}
3;5;Player 1;50;0;0;0;;26;2;True;['CPU1Captured'];0;EC:Task: T += B+((2*)A);{' WC Name: T =xx00 ', ' WC Name: Capture CPU '};;{0, 7, 20, 26, 29, 30};{0, 1, 5, 6}
4;6;Player 0;22;50;0;0;[0, 3];13;0;True;;0;EC:Input:B =50;;;{0, 7, 13, 20, 26, 29, 30};{0, 1, 5, 6}
4;7;Player 1;50;0;0;0;;0;0;False;['CPU1Captured'];1;;;;{0, 7, 13, 20, 26, 29, 30};{0, 1, 5, 6}
5;8;Player 0;8;50;0;0;[0, 3];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 7, 9, 13, 20, 26, 29, 30};{0, 1, 5, 6}
5;9;Player 1;50;0;0;0;;0;0;False;['CPU1Captured'];2;;;;{0, 7, 9, 13, 20, 26, 29, 30};{0, 1, 5, 6}
6;10;Player 0;0;-1;75;0;[3, 2];19;1;True;;0;EC:Input:C =75;{' WC Name: A=0,B=-1,C=N '};;{0, 7, 9, 13, 19, 20, 26, 29, 30};{0, 1, 5, 6, 7}
6;11;Player 1;50;0;5;0;;15;0;True;;0;EC:Input:C =5;;;{0, 7, 9, 13, 15, 19, 20, 26, 29, 30};{0, 1, 5, 6, 7}
7;12;Player 0;5;-1;75;0;[3, 2];4;0;True;;0;EC:Input:A =5;;;{0, 4, 7, 9, 13, 15, 19, 20, 26, 29, 30};{0, 1, 5, 6, 7}
7;13;Player 1;50;0;0;-45;;25;2;True;;0;EC:Task: T += sum all;"{' WC Name: B,C=0; ', ' WC Name: T -=100 '}";;{0, 4, 7, 9, 13, 15, 19, 20, 25, 26, 29, 30};{0, 1, 3, 4, 5, 6, 7}
8;14;Player 0;5;-1;29;0;[3];3;0;True;;0;EC:Input:2 digit number<30;;;{0, 3, 4, 7, 9, 13, 15, 19, 20, 25, 26, 29, 30};{0, 1, 3, 4, 5, 6, 7}
8;15;Player 1;50;-10;0;-45;;1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: B=-10 '};;{0, 1, 3, 4, 7, 9, 13, 15, 19, 20, 25, 26, 29, 30};{0, 1, 3, 4, 5, 6, 7, 8}
9;16;Player 0;5;-1;15;0;[3];16;0;True;;0;EC:Input:C =15;;;{0, 1, 3, 4, 7, 9, 13, 15, 16, 19, 20, 25, 26, 29, 30};{0, 1, 3, 4, 5, 6, 7, 8}
9;17;Player 1;50;-10;0;-45;;31;0;True;;0;EC:Resource: Bazar;;;{0, 1, 3, 4, 7, 9, 13, 15, 16, 19, 20, 25, 26, 29, 30, 31};{0, 1, 3, 4, 5, 6, 7, 8}
10;18;Player 0;75;-1;15;0;[3];8;0;True;;0;EC:Input:A =75;;;{0, 1, 3, 4, 7, 8, 9, 13, 15, 16, 19, 20, 25, 26, 29, 30, 31};{0, 1, 3, 4, 5, 6, 7, 8}
10;19;Player 1;50;-10;45;-45;;18;0;True;;0;EC:Input:C =45;;;{0, 1, 3, 4, 7, 8, 9, 13, 15, 16, 18, 19, 20, 25, 26, 29, 30, 31};{0, 1, 3, 4, 5, 6, 7, 8}
