roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;54;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;-1;0;-100;[2];24;2;True;;0;EC:Task: T += sum all/2;{' WC Name: T -=100 ', ' WC Name: A=0,B=-1,C=N '};;{0, 24};{0, 4, 7}
2;2;Player 0;75;0;0;0;;8;0;True;;0;EC:Input:A =75;;;{0, 24, 8};{0, 4, 7}
2;3;Player 1;0;30;0;-100;[2];12;0;True;;0;EC:Input:B =30;;;{0, 24, 12, 8};{0, 4, 7}
3;4;Player 0;75;0;0;0;;23;1;True;;0;EC:Task: T = xx9x;{' WC Name: T =xx00 '};;{0, 8, 12, 23, 24};{0, 4, 6, 7}
3;5;Player 1;0;30;0;-100;[2];33;0;True;;0;EC:Resource: Restart;;;{0, 33, 8, 12, 23, 24};{0, 4, 6, 7}
4;6;Player 0;75;0;0;0;;30;0;True;;0;EC:Resource: Freelancer;;;{0, 33, 8, 12, 23, 24, 30};{0, 4, 6, 7}
4;7;Player 1;0;30;0;-100;[2, 3];22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: C=NULL; '}";;{0, 33, 8, 12, 22, 23, 24, 30};{0, 2, 4, 6, 7}
5;8;Player 0;10;0;0;0;;5;0;True;;0;EC:Input:A =10;;;{0, 33, 5, 8, 12, 22, 23, 24, 30};{0, 2, 4, 6, 7}
5;9;Player 1;0;30;8;-100;[2, 3];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 33, 5, 8, 9, 12, 22, 23, 24, 30};{0, 2, 4, 6, 7}
6;10;Player 0;10;-10;0;10;;26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: B=NULL; ', ' WC Name: B=-10 '}";;{0, 33, 5, 8, 9, 12, 22, 23, 24, 26, 30};{0, 1, 2, 4, 6, 7, 8}
6;11;Player 1;0;30;1;-100;[3];1;1;True;['CPU1Captured'];0;EC:Input:2 digit number<50;{' WC Name: Capture CPU '};;{0, 33, 1, 5, 8, 9, 12, 22, 23, 24, 26, 30};{0, 1, 2, 4, 5, 6, 7, 8}
7;12;Player 0;10;-10;0;10;;34;0;True;;0;EC:Resource: Restart;;;{0, 33, 1, 34, 5, 8, 9, 12, 22, 23, 24, 26, 30};{0, 1, 2, 4, 5, 6, 7, 8}
7;13;Player 1;0;30;1;-100;[3];0;0;False;['CPU1Captured'];1;;;;{0, 33, 34, 1, 5, 8, 9, 12, 22, 23, 24, 26, 30};{0, 1, 2, 4, 5, 6, 7, 8}
8;14;Player 0;10;-10;45;10;;18;0;True;;0;EC:Input:C =45;;;{0, 33, 34, 1, 5, 8, 9, 12, 18, 22, 23, 24, 26, 30};{0, 1, 2, 4, 5, 6, 7, 8}
8;15;Player 1;0;30;1;-100;[3];0;0;False;['CPU1Captured'];2;;;;{0, 33, 34, 1, 5, 8, 9, 12, 18, 22, 23, 24, 26, 30};{0, 1, 2, 4, 5, 6, 7, 8}
