roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;24;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;5;0;;15;0;True;;0;EC:Input:C =5;;;{0, 15};{0}
2;2;Player 0;5;0;0;0;;4;0;True;;0;EC:Input:A =5;;;{0, 4, 15};{0}
2;3;Player 1;0;0;15;0;;16;0;True;;0;EC:Input:C =15;;;{0, 16, 4, 15};{0}
3;4;Player 0;5;8;0;0;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 4, 9, 15, 16};{0}
3;5;Player 1;50;0;15;0;;7;0;True;;0;EC:Input:A =50;;;{0, 4, 7, 9, 15, 16};{0}
4;6;Player 0;5;0;0;13;[2];27;2;True;;0;EC:Task: T += (2*)(A+B+C);"{' WC Name: B,C=0; ', ' WC Name: C=NULL; '}";;{0, 4, 7, 9, 15, 16, 27};{0, 2, 3}
4;7;Player 1;50;0;15;50;;20;1;True;['CPU1Captured'];0;aEC:Task: T += A+B;{' WC Name: Capture CPU '};;{0, 4, 7, 9, 15, 16, 20, 27};{0, 2, 3, 5}
5;8;Player 0;5;0;0;13;[2];31;0;True;;0;EC:Resource: Bazar;;;{0, 4, 7, 9, 15, 16, 20, 27, 31};{0, 2, 3, 5}
5;9;Player 1;50;0;15;50;;0;0;False;['CPU1Captured'];1;;;;{0, 4, 7, 9, 15, 16, 20, 27, 31};{0, 2, 3, 5}
6;10;Player 0;5;0;45;13;;18;0;True;;0;EC:Input:C =45;;;{0, 4, 7, 9, 15, 16, 18, 20, 27, 31};{0, 2, 3, 5}
6;11;Player 1;50;0;15;50;;0;0;False;['CPU1Captured'];2;;;;{0, 4, 7, 9, 15, 16, 18, 20, 27, 31};{0, 2, 3, 5}
7;12;Player 0;5;-10;45;19;;23;1;True;;0;EC:Task: T = xx9x;{' WC Name: B=-10 '};;{0, 4, 7, 9, 15, 16, 18, 20, 23, 27, 31};{0, 2, 3, 5, 8}
7;13;Player 1;50;12;15;0;;1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: T =xx00 '};;{0, 1, 4, 7, 9, 15, 16, 18, 20, 23, 27, 31};{0, 2, 3, 5, 6, 8}
8;14;Player 0;5;10;45;19;;10;0;True;;0;EC:Input:B =10;;;{0, 1, 4, 7, 9, 10, 15, 16, 18, 20, 23, 27, 31};{0, 2, 3, 5, 6, 8}
8;15;Player 1;50;12;15;-23;;22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: T -=100 '};;{0, 1, 4, 7, 9, 10, 15, 16, 18, 20, 22, 23, 27, 31};{0, 2, 3, 4, 5, 6, 8}
9;16;Player 0;75;10;45;19;;8;0;True;;0;EC:Input:A =75;;;{0, 1, 4, 7, 8, 9, 10, 15, 16, 18, 20, 22, 23, 27, 31};{0, 2, 3, 4, 5, 6, 8}
9;17;Player 1;0;-1;15;-23;[2];14;1;True;;0;EC:Input:B =70;{' WC Name: A=0,B=-1,C=N '};;{0, 1, 4, 7, 8, 9, 10, 14, 15, 16, 18, 20, 22, 23, 27, 31};{0, 2, 3, 4, 5, 6, 7, 8}
10;18;Player 0;75;30;45;19;;12;0;True;;0;EC:Input:B =30;;;{0, 1, 4, 7, 8, 9, 10, 12, 14, 15, 16, 18, 20, 22, 23, 27, 31};{0, 2, 3, 4, 5, 6, 7, 8}
10;19;Player 1;0;-1;15;-23;[2];32;0;True;;0;EC:Resource: Restart;;;{0, 1, 32, 4, 7, 8, 9, 10, 12, 14, 15, 16, 18, 20, 22, 23, 27, 31};{0, 2, 3, 4, 5, 6, 7, 8}
11;20;Player 0;75;30;45;19;;29;0;True;;0;EC:Resource: Restart;;;{0, 1, 4, 7, 8, 9, 10, 12, 14, 15, 16, 18, 20, 22, 23, 27, 29, 31, 32};{0, 2, 3, 4, 5, 6, 7, 8}
11;21;Player 1;0;-1;-20;-23;[3, 1];25;2;True;;0;EC:Task: T += sum all;"{' WC Name: C=-20 ', ' WC Name: B=NULL; '}";;{0, 1, 4, 7, 8, 9, 10, 12, 14, 15, 16, 18, 20, 22, 23, 25, 27, 29, 31, 32};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
12;22;Player 0;75;14;45;19;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 1, 3, 4, 7, 8, 9, 10, 12, 14, 15, 16, 18, 20, 22, 23, 25, 27, 29, 31, 32};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
12;23;Player 1;0;-1;-20;-23;[3, 1];34;0;True;;0;EC:Resource: Restart;;;{0, 1, 3, 4, 7, 8, 9, 10, 12, 14, 15, 16, 18, 20, 22, 23, 25, 27, 29, 31, 32, 34};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
13;24;Player 0;75;14;45;108;;26;2;True;;0;EC:Task: T += B+((2*)A);;Player 0;{0, 1, 3, 4, 7, 8, 9, 10, 12, 14, 15, 16, 18, 20, 22, 23, 25, 26, 27, 29, 31, 32, 34};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
