roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;25;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;40;0;0;0;;1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: T =xx00 '};;{0, 1};{0, 6}
2;2;Player 0;25;0;0;0;;6;0;True;;0;EC:Input:A =25;;;{0, 1, 6};{0, 6}
2;3;Player 1;40;21;0;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 1, 3, 6};{0, 6}
3;4;Player 0;25;0;25;0;;17;0;True;;0;EC:Input:C =25;;;{0, 1, 3, 6, 17};{0, 6}
3;5;Player 1;40;0;0;61;;20;1;True;;0;aEC:Task: T += A+B;"{' WC Name: B,C=0; '}";;{0, 1, 3, 6, 17, 20};{0, 3, 6}
4;6;Player 0;25;0;25;0;;34;0;True;;0;EC:Resource: Restart;;;{0, 1, 34, 3, 6, 17, 20};{0, 3, 6}
4;7;Player 1;40;0;0;61;;32;0;True;;0;EC:Resource: Restart;;;{0, 1, 34, 3, 32, 6, 17, 20};{0, 3, 6}
5;8;Player 0;0;-1;50;0;[2];28;2;True;['CPU1Captured'];0;EC:Task: x = 2x ! total;{' WC Name: A=0,B=-1,C=N ', ' WC Name: Capture CPU '};;{0, 1, 34, 3, 32, 6, 17, 20, 28};{0, 3, 5, 6, 7}
5;9;Player 1;40;0;0;101;;22;1;True;;0;EC:Task: T += A+B+C;;Player 1;{0, 1, 34, 3, 32, 6, 17, 20, 22, 28};{0, 3, 5, 6, 7}
roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;84;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;;33;0;True;;0;EC:Resource: Restart;;;{0, 33};{0}
2;2;Player 0;84;0;5;0;[0];15;0;True;;0;EC:Input:C =5;;;{0, 33, 15};{0}
2;3;Player 1;0;0;15;0;;16;0;True;;0;EC:Input:C =15;;;{0, 33, 16, 15};{0}
3;4;Player 0;84;0;-20;0;[0, 3];28;2;True;;0;EC:Task: x = 2x ! total;"{' WC Name: C=-20 ', ' WC Name: B,C=0; '}";;{0, 33, 15, 16, 28};{0, 9, 3}
3;5;Player 1;3;0;15;0;;9;0;True;;0;EC:Input: sum dice of all players;;;{0, 33, 9, 15, 16, 28};{0, 9, 3}
4;6;Player 0;84;20;-20;0;[0, 3];11;0;True;;0;EC:Input:B =20;;;{0, 33, 9, 11, 15, 16, 28};{0, 9, 3}
4;7;Player 1;3;0;15;0;;29;0;True;;0;EC:Resource: Restart;;;{0, 33, 9, 11, 15, 16, 28, 29};{0, 9, 3}
5;8;Player 0;42;-10;-20;0;[3];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: B=-10 '};;{0, 33, 1, 9, 11, 15, 16, 28, 29};{0, 9, 3, 8}
5;9;Player 1;3;10;15;0;;10;0;True;;0;EC:Input:B =10;;;{0, 33, 1, 9, 10, 11, 15, 16, 28, 29};{0, 9, 3, 8}
6;10;Player 0;42;-10;45;0;[3];18;0;True;;0;EC:Input:C =45;;;{0, 33, 1, 9, 10, 11, 15, 16, 18, 28, 29};{0, 9, 3, 8}
6;11;Player 1;3;10;15;0;;30;0;True;;0;EC:Resource: Freelancer;;;{0, 33, 1, 9, 10, 11, 15, 16, 18, 28, 29, 30};{0, 9, 3, 8}
7;12;Player 0;42;-10;45;0;[3, 2];21;1;True;;0;EC:Task: T = A(*)+B;"{' WC Name: C=NULL; '}";;{0, 33, 1, 9, 10, 11, 15, 16, 18, 21, 28, 29, 30};{0, 2, 3, 8, 9}
7;13;Player 1;3;10;75;-100;;19;1;True;;0;EC:Input:C =75;{' WC Name: T -=100 '};;{0, 33, 1, 9, 10, 11, 15, 16, 18, 19, 21, 28, 29, 30};{0, 2, 3, 4, 8, 9}
8;14;Player 0;0;-1;45;0;[3, 2];24;2;True;;0;EC:Task: T += sum all/2;{' WC Name: T =xx00 ', ' WC Name: A=0,B=-1,C=N '};;{0, 33, 1, 9, 10, 11, 15, 16, 18, 19, 21, 24, 28, 29, 30};{0, 2, 3, 4, 6, 7, 8, 9}
8;15;Player 1;12;10;75;-100;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 33, 1, 3, 9, 10, 11, 15, 16, 18, 19, 21, 24, 28, 29, 30};{0, 2, 3, 4, 6, 7, 8, 9}
9;16;Player 0;0;-1;25;0;[3];17;0;True;;0;EC:Input:C =25;;;{0, 33, 1, 3, 9, 10, 11, 15, 16, 17, 18, 19, 21, 24, 28, 29, 30};{0, 2, 3, 4, 6, 7, 8, 9}
9;17;Player 1;12;10;75;-100;;34;0;True;;0;EC:Resource: Restart;;;{0, 33, 1, 3, 34, 9, 10, 11, 15, 16, 17, 18, 19, 21, 24, 28, 29, 30};{0, 2, 3, 4, 6, 7, 8, 9}
10;18;Player 0;0;-1;25;0;[3];31;0;True;;0;EC:Resource: Bazar;;;{0, 1, 3, 9, 10, 11, 15, 16, 17, 18, 19, 21, 24, 28, 29, 30, 31, 33, 34};{0, 2, 3, 4, 6, 7, 8, 9}
10;19;Player 1;12;10;75;-78;;20;1;True;['CPU1Captured'];0;aEC:Task: T += A+B;{' WC Name: Capture CPU '};;{0, 1, 3, 9, 10, 11, 15, 16, 17, 18, 19, 20, 21, 24, 28, 29, 30, 31, 33, 34};{0, 2, 3, 4, 5, 6, 7, 8, 9}
11;20;Player 0;0;-1;25;0;[3, 1];25;2;True;;0;EC:Task: T += sum all;"{' WC Name: B=NULL; '}";;{0, 1, 3, 9, 10, 11, 15, 16, 17, 18, 19, 20, 21, 24, 25, 28, 29, 30, 31, 33, 34};{1}
11;21;Player 1;12;10;75;-78;;0;0;False;['CPU1Captured'];1;;;;{0, 1, 3, 9, 10, 11, 15, 16, 17, 18, 19, 20, 21, 24, 25, 28, 29, 30, 31, 33, 34};{1}
12;22;Player 0;25;-1;25;0;[3, 1];6;0;True;;0;EC:Input:A =25;;;{0, 1, 3, 6, 9, 10, 11, 15, 16, 17, 18, 19, 20, 21, 24, 25, 28, 29, 30, 31, 33, 34};{1}
12;23;Player 1;12;10;75;-78;;0;0;False;['CPU1Captured'];2;;;;{0, 1, 3, 6, 9, 10, 11, 15, 16, 17, 18, 19, 20, 21, 24, 25, 28, 29, 30, 31, 33, 34};{1}
13;24;Player 0;50;-1;25;0;[3, 1];7;0;True;;0;EC:Input:A =50;;;{0, 1, 3, 6, 7, 9, 10, 11, 15, 16, 17, 18, 19, 20, 21, 24, 25, 28, 29, 30, 31, 33, 34};{1}
13;25;Player 1;12;2;75;-78;[0];2;1;True;;0;EC:Input:2 digit number<90;"{' WC Name: A=NULL; '}";;{0, 1, 2, 3, 6, 7, 9, 10, 11, 15, 16, 17, 18, 19, 20, 21, 24, 25, 28, 29, 30, 31, 33, 34};{0, 1}
14;26;Player 0;50;-1;25;0;[3, 1];32;0;True;;0;EC:Resource: Restart;;;{0, 1, 2, 3, 6, 7, 9, 10, 11, 15, 16, 17, 18, 19, 20, 21, 24, 25, 28, 29, 30, 31, 32, 33, 34};{0, 1}
14;27;Player 1;0;-1;75;-98;[2];23;1;True;;0;EC:Task: T = xx9x;{' WC Name: A=0,B=-1,C=N '};;{0, 1, 2, 3, 6, 7, 9, 10, 11, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 28, 29, 30, 31, 32, 33, 34};{0, 1, 7}
15;28;Player 0;50;30;25;0;[3];12;0;True;;0;EC:Input:B =30;;;{0, 1, 2, 3, 6, 7, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 28, 29, 30, 31, 32, 33, 34};{0, 1, 7}
15;29;Player 1;0;-1;75;-98;[2, 3];26;2;True;['CPU1Captured'];0;EC:Task: T += B+((2*)A);{' WC Name: T -=100 ', ' WC Name: Capture CPU '};;{0, 1, 2, 3, 6, 7, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34};{0, 1, 4, 5, 7}
16;30;Player 0;75;30;25;0;[3];8;0;True;;0;EC:Input:A =75;;;{0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34};{0, 1, 4, 5, 7}
16;31;Player 1;0;-1;75;-98;[2, 3];0;0;False;['CPU1Captured'];1;;;;{0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34};{0, 1, 4, 5, 7}
17;32;Player 0;75;50;25;0;[3];13;0;True;;0;EC:Input:B =50;;;{0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34};{0, 1, 4, 5, 7}
17;33;Player 1;0;-1;75;-98;[2, 3];0;0;False;['CPU1Captured'];2;;;;{0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34};{0, 1, 4, 5, 7}
18;34;Player 0;5;50;25;0;[3];4;0;True;;0;EC:Input:A =5;;;{0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34};{0, 1, 4, 5, 7}
18;35;Player 1;0;-10;-20;-98;[3];27;2;True;;0;EC:Task: T += (2*)(A+B+C);{' WC Name: B=-10 ', ' WC Name: C=-20 '};;{0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34};{0, 1, 4, 5, 7, 8, 9}
19;36;Player 0;5;0;0;0;[3];14;1;True;;0;EC:Input:B =70;"{' WC Name: B,C=0; '}";;{0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34};{0, 1, 3, 4, 5, 7, 8, 9}
19;37;Player 1;10;-10;-20;-98;[3];5;0;True;;0;EC:Input:A =10;;;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34};{0, 1, 3, 4, 5, 7, 8, 9}
20;38;Player 0;5;0;0;0;[3];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: T =xx00 '};;{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34};{0, 1, 3, 4, 5, 6, 7, 8, 9}
20;39;Player 1;10;-10;9;-98;[3, 2];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: C=NULL; '}";;{32, 33, 34, 0, 29, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
21;40;Player 0;5;0;0;0;[3, 0, 2];24;2;True;;0;EC:Task: T += sum all/2;"{' WC Name: A=NULL; ', ' WC Name: C=NULL; '}";;{32, 33, 34, 0, 24, 29, 30, 31};{0, 2}
21;41;Player 1;10;30;9;-98;[3, 2];12;0;True;;0;EC:Input:B =30;;;{32, 33, 34, 0, 12, 24, 29, 30, 31};{0, 2}
22;42;Player 0;5;50;0;0;[3, 0, 2];13;0;True;;0;EC:Input:B =50;;;{32, 33, 34, 0, 12, 13, 24, 29, 30, 31};{0, 2}
22;43;Player 1;0;-1;9;-98;[3, 2];20;1;True;;0;aEC:Task: T += A+B;{' WC Name: A=0,B=-1,C=N '};;{32, 33, 34, 0, 12, 13, 20, 24, 29, 30, 31};{0, 2, 7}
23;44;Player 0;10;50;0;0;[3, 2];5;0;True;;0;EC:Input:A =10;;;{32, 33, 34, 0, 5, 12, 13, 20, 24, 29, 30, 31};{0, 2, 7}
23;45;Player 1;0;70;9;-98;[3, 2, 1];14;1;True;;0;EC:Input:B =70;"{' WC Name: B=NULL; '}";;{32, 33, 34, 0, 5, 12, 13, 14, 20, 24, 29, 30, 31};{0, 1, 2, 7}
24;46;Player 0;10;50;45;0;[3];18;0;True;;0;EC:Input:C =45;;;{32, 33, 34, 0, 5, 12, 13, 14, 18, 20, 24, 29, 30, 31};{0, 1, 2, 7}
24;47;Player 1;0;20;9;-98;[3, 2];11;0;True;;0;EC:Input:B =20;;;{32, 33, 34, 0, 5, 11, 12, 13, 14, 18, 20, 24, 29, 30, 31};{0, 1, 2, 7}
25;48;Player 0;10;-10;45;0;[3];28;2;True;;0;EC:Task: x = 2x ! total;{' WC Name: B=-10 ', ' WC Name: T =xx00 '};;{32, 33, 34, 0, 5, 11, 12, 13, 14, 18, 20, 24, 28, 29, 30, 31};{0, 1, 2, 6, 7, 8}
25;49;Player 1;0;20;6;-98;[3];3;0;True;;0;EC:Input:2 digit number<30;;;{32, 33, 34, 0, 3, 5, 11, 12, 13, 14, 18, 20, 24, 28, 29, 30, 31};{0, 1, 2, 6, 7, 8}
26;50;Player 0;10;0;0;0;[3];21;1;True;;0;EC:Task: T = A(*)+B;"{' WC Name: B,C=0; '}";;{32, 33, 34, 3, 0, 5, 11, 12, 13, 14, 18, 20, 21, 24, 28, 29, 30, 31};{0, 1, 2, 3, 6, 7, 8}
26;51;Player 1;0;20;-20;-98;[3];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: C=-20 '};;{0, 3, 5, 11, 12, 13, 14, 18, 20, 21, 22, 24, 28, 29, 30, 31, 32, 33, 34};{0, 1, 2, 3, 6, 7, 8, 9}
27;52;Player 0;25;0;0;0;[3];6;0;True;;0;EC:Input:A =25;;;{0, 3, 5, 6, 11, 12, 13, 14, 18, 20, 21, 22, 24, 28, 29, 30, 31, 32, 33, 34};{0, 1, 2, 3, 6, 7, 8, 9}
27;53;Player 1;0;10;-20;-98;[3];10;0;True;;0;EC:Input:B =10;;;{0, 3, 5, 6, 10, 11, 12, 13, 14, 18, 20, 21, 22, 24, 28, 29, 30, 31, 32, 33, 34};{0, 1, 2, 3, 6, 7, 8, 9}
28;54;Player 0;25;0;5;0;[3];15;0;True;;0;EC:Input:C =5;;;{0, 3, 5, 6, 10, 11, 12, 13, 14, 15, 18, 20, 21, 22, 24, 28, 29, 30, 31, 32, 33, 34};{0, 1, 2, 3, 6, 7, 8, 9}
28;55;Player 1;50;10;-20;-98;[3];7;0;True;;0;EC:Input:A =50;;;{0, 3, 5, 6, 7, 10, 11, 12, 13, 14, 15, 18, 20, 21, 22, 24, 28, 29, 30, 31, 32, 33, 34};{0, 1, 2, 3, 6, 7, 8, 9}
29;56;Player 0;25;13;5;0;[3];1;1;True;;0;EC:Input:2 digit number<50;{' WC Name: T -=100 '};;{0, 1, 3, 5, 6, 7, 10, 11, 12, 13, 14, 15, 18, 20, 21, 22, 24, 28, 29, 30, 31, 32, 33, 34};{0, 1, 2, 3, 4, 6, 7, 8, 9}
29;57;Player 1;50;10;15;-98;[3];16;0;True;;0;EC:Input:C =15;;;{0, 1, 3, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 18, 20, 21, 22, 24, 28, 29, 30, 31, 32, 33, 34};{0, 1, 2, 3, 4, 6, 7, 8, 9}
30;58;Player 0;25;13;25;0;[3];17;0;True;;0;EC:Input:C =25;;;{0, 1, 3, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 24, 28, 29, 30, 31, 32, 33, 34};{0, 1, 2, 3, 4, 6, 7, 8, 9}
30;59;Player 1;50;10;75;-98;[3];19;1;True;['CPU1Captured'];0;EC:Input:C =75;{' WC Name: Capture CPU '};;{0, 1, 3, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 28, 29, 30, 31, 32, 33, 34};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
31;60;Player 0;25;0;0;0;[3, 0];26;2;True;;0;EC:Task: T += B+((2*)A);"{' WC Name: A=NULL; ', ' WC Name: B,C=0; '}";;{0, 1, 3, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 26, 28, 29, 30, 31, 32, 33, 34};{0, 3}
31;61;Player 1;50;10;75;-98;[3];0;0;False;['CPU1Captured'];1;;;;{0, 1, 3, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 26, 28, 29, 30, 31, 32, 33, 34};{0, 3}
32;62;Player 0;5;0;0;0;[3];4;0;True;;0;EC:Input:A =5;;;{0, 1, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 26, 28, 29, 30, 31, 32, 33, 34};{0, 3}
32;63;Player 1;50;10;75;-98;[3];0;0;False;['CPU1Captured'];2;;;;{0, 1, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 26, 28, 29, 30, 31, 32, 33, 34};{0, 3}
33;64;Player 0;5;0;0;0;[3, 1];27;2;True;;0;EC:Task: T += (2*)(A+B+C);"{' WC Name: B=NULL; ', ' WC Name: T =xx00 '}";;{0, 1, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34};{0, 1, 3, 6}
33;65;Player 1;50;-10;75;-98;[3];2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: B=-10 '};;{0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34};{0, 1, 3, 6, 8}
