roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;32;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;25;0;;17;0;True;;0;EC:Input:C =25;;;{0, 17};{0}
2;2;Player 0;32;0;0;-68;[0];26;2;True;['CPU1Captured'];0;EC:Task: T += B+((2*)A);{' WC Name: T -=100 ', ' WC Name: Capture CPU '};;{0, 17, 26};{0, 4, 5}
2;3;Player 1;0;50;25;0;;13;0;True;;0;EC:Input:B =50;;;{0, 17, 26, 13};{0, 4, 5}
3;4;Player 0;32;0;0;-68;[0];0;0;False;['CPU1Captured'];1;;;;{0, 17, 26, 13};{0, 4, 5}
3;5;Player 1;0;50;45;0;;18;0;True;;0;EC:Input:C =45;;;{0, 13, 17, 18, 26};{0, 4, 5}
4;6;Player 0;32;0;0;-68;[0];0;0;False;['CPU1Captured'];2;;;;{0, 13, 17, 18, 26};{0, 4, 5}
4;7;Player 1;0;50;45;0;;32;0;True;;0;EC:Resource: Restart;;;{0, 32, 13, 17, 18, 26};{0, 4, 5}
5;8;Player 0;10;0;0;-68;;5;0;True;;0;EC:Input:A =10;;;{0, 32, 5, 13, 17, 18, 26};{0, 4, 5}
5;9;Player 1;0;50;45;95;[1];22;1;True;;0;EC:Task: T += A+B+C;"{' WC Name: B=NULL; '}";;{0, 32, 5, 13, 17, 18, 22, 26};{0, 1, 4, 5}
6;10;Player 0;5;0;0;-68;;4;0;True;;0;EC:Input:A =5;;;{0, 32, 4, 5, 13, 17, 18, 22, 26};{0, 1, 4, 5}
6;11;Player 1;0;0;0;95;;14;1;True;;0;EC:Input:B =70;"{' WC Name: B,C=0; '}";;{0, 32, 4, 5, 13, 14, 17, 18, 22, 26};{0, 1, 3, 4, 5}
7;12;Player 0;5;0;0;-68;;31;0;True;;0;EC:Resource: Restart;;;{0, 32, 4, 5, 13, 14, 17, 18, 22, 26, 31};{0, 1, 3, 4, 5}
7;13;Player 1;0;-10;0;0;;27;2;True;;0;EC:Task: x = 2x ! total;{' WC Name: T =xx00 ', ' WC Name: B=-10 '};;{0, 32, 4, 5, 13, 14, 17, 18, 22, 26, 27, 31};{0, 1, 3, 4, 5, 6, 8}
8;14;Player 0;0;-1;0;5;[2];21;1;True;;0;EC:Task: T = A(*)+B;{' WC Name: A=0,B=-1,C=N '};;{0, 32, 4, 5, 13, 14, 17, 18, 21, 22, 26, 27, 31};{0, 1, 3, 4, 5, 6, 7, 8}
8;15;Player 1;0;79;-20;0;;2;1;True;;0;EC:Input:2 digit number<90;{' WC Name: C=-20 '};;{0, 32, 2, 4, 5, 13, 14, 17, 18, 21, 22, 26, 27, 31};{0, 1, 3, 4, 5, 6, 7, 8, 9}
9;16;Player 0;0;-1;75;5;[2];19;1;True;;0;EC:Input:C =75;"{' WC Name: C=NULL; '}";;{0, 32, 2, 4, 5, 13, 14, 17, 18, 19, 21, 22, 26, 27, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
9;17;Player 1;0;79;-20;0;;30;0;True;;0;EC:Resource: Bazar;;;{0, 32, 2, 4, 5, 13, 14, 17, 18, 19, 21, 22, 26, 27, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
10;18;Player 0;75;-1;75;5;[2];8;0;True;;0;EC:Input:A =75;;;{0, 32, 2, 4, 5, 8, 13, 14, 17, 18, 19, 21, 22, 26, 27, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
10;19;Player 1;0;79;15;0;;16;0;True;;0;EC:Input:C =15;;;{0, 32, 2, 4, 5, 8, 13, 14, 16, 17, 18, 19, 21, 22, 26, 27, 30, 31};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
11;20;Player 0;75;-1;7;5;[2];9;0;True;;0;EC:Input: sum dice of all players;;;{0, 2, 4, 5, 8, 9, 13, 14, 16, 17, 18, 19, 21, 22, 26, 27, 30, 31, 32};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
11;21;Player 1;0;30;15;0;;12;0;True;;0;EC:Input:B =30;;;{0, 2, 4, 5, 8, 9, 12, 13, 14, 16, 17, 18, 19, 21, 22, 26, 27, 30, 31, 32};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
12;22;Player 0;75;-1;7;5;[2];33;0;True;;0;EC:Resource: Restart;;;{0, 2, 4, 5, 8, 9, 12, 13, 14, 16, 17, 18, 19, 21, 22, 26, 27, 30, 31, 32, 33};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
12;23;Player 1;25;30;15;0;;6;0;True;;0;EC:Input:A =25;;;{0, 2, 4, 5, 6, 8, 9, 12, 13, 14, 16, 17, 18, 19, 21, 22, 26, 27, 30, 31, 32, 33};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
13;24;Player 0;75;-1;7;5;[2];29;0;True;;0;EC:Resource: Freelancer;;;{0, 2, 4, 5, 6, 8, 9, 12, 13, 14, 16, 17, 18, 19, 21, 22, 26, 27, 29, 30, 31, 32, 33};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
13;25;Player 1;25;30;14;0;;3;0;True;;0;EC:Input:2 digit number<30;;;{0, 2, 3, 4, 5, 6, 8, 9, 12, 13, 14, 16, 17, 18, 19, 21, 22, 26, 27, 29, 30, 31, 32, 33};{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
