roundnr;stepnr;player;A:0;B:1;C:2;Total:3;NULL vars;ec;nofworms;my decision;PC Status;count down paus;EC Name;WC Name;Winner	ecset;wormset
1;0;Player 0;64;0;0;0;[0];0;1;True;;0;EC:Input:2 digit number;"{' WC Name: A=NULL; '}";;{0};{0}
1;1;Player 1;0;0;0;0;;29;0;True;;0;EC:Resource: Freelancer;;;{0, 29};{0}
2;2;Player 0;64;-10;0;0;[0, 3];25;2;True;;0;EC:Task: T += sum all;{' WC Name: T =xx00 ', ' WC Name: B=-10 '};;{0, 25, 29};{0, 8, 6}
2;3;Player 1;50;0;0;0;;7;0;True;;0;EC:Input:A =50;;;{0, 25, 29, 7};{0, 8, 6}
3;4;Player 0;64;-10;25;0;[0, 3];17;0;True;;0;EC:Input:C =25;;;{0, 7, 17, 25, 29};{0, 8, 6}
3;5;Player 1;50;0;0;0;;32;0;True;;0;EC:Resource: Restart;;;{0, 32, 7, 17, 25, 29};{0, 8, 6}
4;6;Player 0;19;-10;25;0;[3, 2];2;1;True;;0;EC:Input:2 digit number<90;"{' WC Name: C=NULL; '}";;{0, 32, 2, 7, 17, 25, 29};{0, 8, 2, 6}
4;7;Player 1;50;0;0;50;[1];21;1;True;;0;EC:Task: T = A(*)+B;"{' WC Name: B=NULL; '}";;{0, 32, 2, 7, 17, 21, 25, 29};{0, 1, 2, 6, 8}
5;8;Player 0;0;-1;-20;0;[3];26;2;True;;0;EC:Task: T += B+((2*)A);{' WC Name: A=0,B=-1,C=N ', ' WC Name: C=-20 '};;{0, 32, 2, 7, 17, 21, 25, 26, 29};{0, 1, 2, 6, 7, 8, 9}
5;9;Player 1;50;0;0;50;[1];33;0;True;;0;EC:Resource: Restart;;;{0, 32, 2, 33, 7, 17, 21, 25, 26, 29};{0, 1, 2, 6, 7, 8, 9}
6;10;Player 0;0;-1;45;0;[3];18;0;True;;0;EC:Input:C =45;;;{0, 33, 32, 2, 7, 17, 18, 21, 25, 26, 29};{0, 1, 2, 6, 7, 8, 9}
6;11;Player 1;5;0;0;50;[1];4;0;True;;0;EC:Input:A =5;;;{0, 33, 32, 2, 4, 7, 17, 18, 21, 25, 26, 29};{0, 1, 2, 6, 7, 8, 9}
7;12;Player 0;0;20;45;0;[3];11;0;True;;0;EC:Input:B =20;;;{0, 33, 32, 2, 4, 7, 11, 17, 18, 21, 25, 26, 29};{0, 1, 2, 6, 7, 8, 9}
7;13;Player 1;5;0;0;50;[1, 3];22;1;True;;0;EC:Task: T += A+B+C;{' WC Name: T -=100 '};;{0, 33, 32, 2, 4, 7, 11, 17, 18, 21, 22, 25, 26, 29};{0, 1, 2, 4, 6, 7, 8, 9}
8;14;Player 0;32;0;0;0;[3];1;1;True;;0;EC:Input:2 digit number<50;"{' WC Name: B,C=0; '}";;{0, 33, 32, 2, 4, 1, 7, 11, 17, 18, 21, 22, 25, 26, 29};{0, 1, 2, 3, 4, 6, 7, 8, 9}
8;15;Player 1;5;10;0;50;[3];10;0;True;;0;EC:Input:B =10;;;{0, 33, 32, 2, 4, 1, 7, 10, 11, 17, 18, 21, 22, 25, 26, 29};{0, 1, 2, 3, 4, 6, 7, 8, 9}
9;16;Player 0;32;0;0;0;[3];31;0;True;;0;EC:Resource: Restart;;;{0, 33, 32, 2, 4, 1, 7, 10, 11, 17, 18, 21, 22, 25, 26, 29, 31};{0, 1, 2, 3, 4, 6, 7, 8, 9}
